,q95cell_abundance_w_sf_0,q95cell_abundance_w_sf_1,q95cell_abundance_w_sf_2,q95cell_abundance_w_sf_3,q95cell_abundance_w_sf_4,q95cell_abundance_w_sf_5,q95cell_abundance_w_sf_6,q95cell_abundance_w_sf_7,q95cell_abundance_w_sf_8,q95cell_abundance_w_sf_9,q95cell_abundance_w_sf_10,q95cell_abundance_w_sf_11,q95cell_abundance_w_sf_12,q95cell_abundance_w_sf_13,q95cell_abundance_w_sf_14,q95cell_abundance_w_sf_15,q95cell_abundance_w_sf_16,q95cell_abundance_w_sf_17,q95cell_abundance_w_sf_18,q95cell_abundance_w_sf_19,q95cell_abundance_w_sf_20,q95cell_abundance_w_sf_21,q95cell_abundance_w_sf_22,q95cell_abundance_w_sf_23,q95cell_abundance_w_sf_24,q95cell_abundance_w_sf_25,q95cell_abundance_w_sf_26
cellid_000100411-1_3,2.076446,0.70813274,0.88034064,1.0953066,1.2500483,1.3463861,1.1918571,1.1898463,1.0445322,1.154653,1.047739,1.2818228,1.0924398,1.2188593,1.2856145,0.7224814,1.2275456,1.3703141,0.9722109,1.0333081,0.82072717,1.1942844,2.2687407,0.9071648,0.9589491,1.0168462,0.6003469
cellid_000100417-1_3,0.6291307,0.3752201,1.155246,0.53851616,0.7379641,0.57581246,0.5806046,0.8918048,0.9353095,0.88057417,0.98068863,0.5655698,1.1744608,0.44235256,0.47150898,0.4134059,0.76673514,0.83432263,0.9260587,0.8494297,0.8258663,0.5418234,0.45311987,0.511238,0.71886516,0.57337606,0.6609292
cellid_000100422-1_3,1.6042167,0.49255356,0.651698,0.733877,2.340677,1.0877053,0.82934403,0.8503469,1.4684756,1.1342859,0.86596215,0.72504103,0.96053886,0.73178566,1.1496629,0.43032873,1.3635112,1.0136837,1.8667816,1.142481,0.8553195,0.95282114,1.6732867,0.91994774,1.7479318,1.2720897,0.6855307
cellid_000100423-1_3,2.0979342,0.4150259,0.7545421,1.0143005,0.84944344,0.803843,0.8043256,0.6433289,0.961405,1.4171247,1.084213,0.65302616,0.93306065,0.66390437,1.5095506,0.6052116,0.88366926,1.1734344,0.9999982,1.3655033,0.7552689,1.2525986,1.9149967,0.7602247,0.5637545,0.8718242,0.52612734
cellid_000100437-1_3,0.16796468,0.23478094,0.85494655,0.27263218,0.13386436,0.098816805,0.20614658,0.31030595,0.17137997,0.41952515,0.44641572,1.3863405,0.3279868,0.31220096,0.22799659,0.29461962,0.26770183,0.16413812,0.20896521,0.20478678,0.33843535,0.14505066,0.123137526,0.26874456,0.16510883,0.14335386,1.3592125
cellid_000100439-1_3,0.48466745,0.66209584,0.818837,0.34797102,0.53207505,0.45902467,0.33751303,0.67174125,0.4694306,0.7282059,0.8672304,1.2560819,0.570594,0.68593615,0.48673794,0.43339777,1.265587,0.7933272,0.7186109,0.5602303,0.6531572,0.42453465,0.9626207,0.5905967,0.52275246,0.6314399,0.7557286
cellid_000100446-1_3,1.6736709,1.7358645,1.1917264,0.95424837,1.0967768,0.8158429,0.73297805,1.0446494,1.1955537,1.3124999,1.0875642,0.95862097,1.4401555,0.851159,1.2383975,0.9720754,1.2063699,0.9361986,0.990537,1.4322283,1.1571324,0.6834961,2.8658469,1.1341561,0.8433181,1.1322243,0.81612056
cellid_000100453-1_3,0.08026453,0.20263354,0.27426997,0.17936113,0.19223659,0.1596351,0.15012626,0.28182548,0.09022011,0.32098165,0.23857252,0.21384701,0.18299653,0.26231292,0.15771312,0.15226465,0.18658905,0.1831373,0.16687821,0.07839993,0.13547277,0.105209924,0.13048908,0.2144741,0.07976448,0.12239468,0.11411163
cellid_000100460-1_3,0.54729867,0.51685417,1.084683,0.6559118,0.9684673,0.54372406,0.6321238,1.1336783,0.86853826,1.0185555,0.74686414,0.81770706,0.68338764,0.69181806,0.7331628,0.38523924,0.81259537,0.9245359,0.88303363,0.6923098,0.71663946,0.60389006,0.7752285,0.77808726,0.841263,0.9925467,0.7453644
cellid_000100473-1_3,1.4085386,0.7990121,1.177689,0.9578584,0.8944826,1.2383531,1.0542057,1.2329524,0.9940558,1.2838655,1.1349355,1.0636156,1.2820138,1.299428,1.2378147,0.77582216,1.0473123,1.0956836,0.8288546,1.1204003,0.9392988,1.2181927,0.8659723,1.387805,1.0720366,0.6113171,0.7850064
cellid_000100482-1_3,0.7157662,0.5991559,0.6561551,0.3467472,1.0079744,0.46601334,0.58875114,0.8345853,0.70518064,0.7476358,1.0355636,0.6097393,0.6300111,0.5817386,0.48336276,0.5679464,0.9682519,1.2147748,0.64259815,0.60243064,0.46544296,0.44216275,0.47785336,0.76242524,0.5114291,0.63958937,0.32326585
cellid_000100489-1_3,0.77146775,0.38187146,0.49536496,0.5336219,1.3369799,0.6942834,0.7855029,0.7401857,0.5390267,0.93349075,0.7429068,0.7096373,0.5568382,0.48973784,0.63850915,0.39176953,0.7346575,0.8537957,0.8091334,0.8699177,0.6307068,0.5930884,1.0469109,0.40713048,0.49930292,0.8143609,0.39181
cellid_000100493-1_3,0.47913346,0.342568,0.6114879,0.41609204,1.0645888,0.5895611,0.55095255,0.6901049,0.6155768,0.61247534,0.8565543,0.7100616,0.6936326,0.49212956,0.9713755,0.34035146,0.59437305,0.9100981,1.0914769,0.5120338,0.4817924,0.5671972,0.55920506,0.59868866,0.48303774,0.39838532,0.29593697
cellid_000100501-1_3,0.11341976,0.16388874,0.67127997,0.1342763,0.11712114,0.17760268,0.1529123,0.2680677,0.10888381,0.27933112,0.22498149,0.34309798,0.2004256,0.25536865,0.13674274,0.17734905,0.24254556,0.118073046,0.13133502,0.1207561,0.30218905,0.23022175,0.08557813,0.19739367,0.31955704,0.15717383,0.124785125
cellid_000100506-1_3,0.6155617,0.9826,0.5942101,0.46506333,1.4123545,0.7168219,0.5849862,0.8616842,0.8957671,0.72194487,0.5455699,0.58495307,0.5430823,0.66281,0.45744655,0.5437836,0.96485144,0.92916733,0.93538207,0.79954094,0.7458697,0.4075423,0.6406148,0.36741498,0.6305443,0.56297225,0.6752404
cellid_000100510-1_3,0.5005465,0.6944054,0.67790014,0.5250519,0.9795033,0.52205485,0.42040202,1.1522022,0.6795903,0.6985461,0.83899444,0.78141034,0.41651058,0.3370001,0.61571306,0.45962706,0.70928496,1.0984029,0.98165387,0.4341314,0.7347548,0.4487425,0.24280508,0.81022745,0.5552347,0.29910707,0.59896666
cellid_000100522-1_3,0.63843817,1.8940685,1.7303852,0.44288895,0.5462963,0.45736334,0.3578219,0.8574889,0.5811833,1.0301439,0.6146808,1.3546832,0.7610175,0.72586167,1.0433604,0.61382174,0.45434412,0.6199843,0.5777379,1.1615251,0.9246908,0.715399,0.5216116,0.5506658,0.40000978,0.64939916,0.9164318
cellid_000100536-1_3,0.22800876,0.31433687,1.3966807,0.2472483,0.33276218,0.24746569,0.20879105,0.57597995,0.2555698,0.56214863,0.5939343,0.4098861,0.6331496,0.38501817,0.18233387,0.27197134,0.43962455,0.35339636,0.3324958,0.25119662,0.60778683,0.25545084,0.16185714,0.34936422,0.27888623,0.3658463,0.30927068
cellid_000100539-1_3,0.78894,0.7745215,0.9819892,0.6745824,1.6578429,0.5382334,0.68829936,1.0493575,1.1213313,0.984761,0.8526039,1.520012,1.2243749,0.7145144,0.7194647,0.9694791,1.095616,1.0464855,0.91233104,1.1436478,0.9911091,0.7789618,0.82963157,0.69991827,0.54384655,0.7871523,0.5605502
cellid_000100575-1_3,1.0945603,0.65188247,0.7980392,0.7259514,0.76894486,0.63720506,0.66409177,1.0496501,0.7935282,0.9689193,0.8867291,0.548681,0.61258155,0.72019523,0.95570815,0.8547146,0.8501169,0.7617391,1.0508744,1.2193804,0.9595204,0.83346087,2.6558864,0.75157696,0.6348932,8.500283,0.5912241
cellid_000100578-1_3,0.48782828,0.26520172,0.32695305,0.53607434,0.64156145,0.49707276,0.61905664,0.48933265,0.50357616,0.5702968,0.43762454,0.40761524,0.5121899,0.4624028,0.46446705,0.33425203,0.43239573,0.34583813,0.6363072,0.40997118,0.37018257,0.50650036,0.6568648,0.5570874,0.37236866,0.35711232,0.20160925
cellid_000100580-1_3,0.4080876,0.57866603,0.617374,0.41183218,0.7120077,0.43724167,0.40996408,0.76109225,0.72777784,0.96889865,0.4775943,0.51381016,0.5626462,0.6695632,0.50467396,0.3068796,0.45820948,0.820044,0.5892806,0.57573867,0.82500213,0.23659429,0.430289,0.63368917,0.4335116,0.7069809,0.4256027
cellid_000100584-1_3,0.68658113,0.25163972,0.63587266,0.7044893,0.9207707,0.64163625,0.5877491,0.7245487,0.74333423,0.71659,0.89351976,0.48865122,0.859251,0.52624214,0.71176213,0.5622778,0.8210223,0.89412135,3.0058568,0.71525663,0.47866434,0.56788236,0.48340946,0.8343933,0.61686367,0.44338548,0.47330672
cellid_000100604-1_3,0.5339186,0.33041364,0.71940064,0.615779,0.89620495,0.46804422,0.4083509,0.765055,0.58890647,0.9796828,0.8791625,0.39722732,0.3436818,0.39406052,0.5058177,0.4376641,0.5854365,0.79113156,0.77201337,0.47729748,0.781367,0.7643181,0.34346956,0.67921335,0.36627778,0.53633535,0.27425164
cellid_000100628-1_3,0.18947425,0.46388713,0.5483401,0.40167794,0.29298863,0.3486451,0.40165085,0.49461663,0.27891585,0.45660546,0.7611462,0.2624123,0.47007313,0.24471976,0.3496431,0.18767707,0.8705344,0.47880727,0.36312604,0.37581158,0.4981698,0.24510927,0.2992626,0.2613421,0.36793333,0.6757022,0.27016267
cellid_000100634-1_3,0.067026325,0.3363601,2.3254251,0.21004981,0.19702615,0.12092266,0.16863713,0.16598284,0.08514966,0.30597427,0.30812955,0.29972887,0.79470474,0.2364392,0.43125358,0.46863237,0.75554794,0.21774927,0.2139223,0.16336112,0.34138966,0.16047038,0.089501984,0.37918454,0.21457352,0.23964848,0.31500888
cellid_000100638-1_3,0.3187969,0.19601403,0.3688153,0.30710414,0.24277914,0.28094307,0.23085853,0.6466603,0.22944635,0.2691846,0.30747688,0.3005879,0.47427484,0.31719795,0.3770429,0.33746028,0.26216862,0.22877663,0.27127022,0.21324147,0.25043443,0.19216534,0.16064385,0.21023595,0.1614038,0.18628314,0.19110228
cellid_000100644-1_3,0.3921565,0.43934873,0.7145356,0.36941653,0.5151723,0.3061137,0.38601762,0.48918167,0.43987638,0.46749887,0.65995014,0.4959709,0.53990215,0.3546634,0.52843565,0.3758198,0.5057917,0.3437143,0.28848818,0.6077224,0.3478722,0.386748,0.73343086,0.4719438,0.30429193,0.4208652,0.37445906
cellid_000100649-1_3,1.9504794,0.8301733,1.0553418,0.81449693,1.5505136,1.4087131,1.1217461,1.1506329,1.7752696,1.4780253,1.3115894,1.0422798,1.1828208,1.0068512,1.4107195,0.7730857,1.3746387,1.3375515,1.3092691,1.1713784,1.1449122,1.4689281,2.2655854,1.3922766,0.9637929,1.1530598,0.8880194
cellid_000100664-1_3,0.65948546,0.4197238,0.8206034,0.87051094,0.633022,0.58673495,0.57645094,0.71016306,0.6901105,0.6451438,0.64330465,0.46827194,0.4649582,0.65518147,0.5686905,0.65829325,0.7913136,0.79349154,0.4510977,0.7390656,0.6133403,0.6505222,0.5810208,0.84018624,0.6012239,0.7118494,0.75364256
cellid_000100688-1_3,4.6882105,0.71849006,0.9848682,1.164922,1.3980008,0.9657873,1.0379535,1.2675841,1.436878,1.3575647,0.9748426,1.0301174,1.1457403,1.2798139,1.6871179,0.71222687,1.3671539,1.5849365,1.3349983,1.5961137,1.2170055,1.805058,3.549601,0.9332795,1.0461766,1.2043875,0.71878535
cellid_000100690-1_3,0.5219559,0.22577126,0.43006656,0.6663735,0.8110924,0.48206303,0.555975,0.6280203,0.51423573,0.5204825,0.64270765,0.5229058,0.58002824,0.8980427,0.7151546,0.4429936,0.46318254,0.78185517,0.85981846,0.9764899,0.523719,0.6845241,0.32977408,0.3925739,0.5096821,0.6328343,0.20342618
cellid_000100692-1_3,0.19089973,1.1358771,2.1892817,0.23120551,0.1771604,0.24495502,0.2956369,0.3900235,0.18743283,0.49304348,0.5399858,1.0098553,0.62078696,0.49316663,0.15843585,0.57778263,0.35068756,0.23042835,0.29426372,0.35719442,0.40250418,0.28885534,0.19280681,0.6160228,0.36080733,0.39113545,0.92443645
cellid_000100693-1_3,1.3817393,0.47144264,0.8019761,0.5745585,1.4730854,0.71348643,0.7568309,1.151934,0.9011872,1.3473842,0.8285358,0.6669084,1.1433053,0.73865175,0.87269014,0.6089328,0.84812623,1.2016109,1.1127648,1.1662065,0.7646259,0.93868893,1.51094,0.69707364,0.83996636,1.2309382,0.57976437
cellid_000100694-1_3,0.34543258,0.7563267,0.6836429,0.52994096,0.5493797,0.49237534,0.4910157,0.5948502,0.88031685,0.63401175,0.5314106,0.5191323,0.5294368,0.46740165,0.6194816,0.9437449,0.4282606,0.50516015,0.45723858,0.6327158,0.46015248,0.43966994,0.53004795,0.5526161,0.37119317,6.562333,0.25792927
cellid_000100705-1_3,0.1870552,0.44634268,3.080091,0.3286075,0.16040765,0.16916186,0.22315845,0.28536093,0.1166086,0.2798921,0.4089995,0.54958713,0.33714595,0.50722116,0.20422721,0.29271767,0.27073014,0.19413154,0.2123811,0.31581187,0.25025892,0.29044712,0.16670659,0.23036608,0.14597426,0.17776449,0.45189553
cellid_000100718-1_3,0.35353628,0.12720528,0.28916338,0.2491851,0.31922626,0.28200266,0.24179107,0.6533859,0.43918133,0.4851936,0.5157406,0.47665688,0.50553226,0.2922152,0.27812263,0.32869524,0.47997484,0.44940817,0.7105336,0.42809123,0.2517302,0.3381428,0.26245588,0.2835161,0.24879122,0.18728773,0.25007328
cellid_000100728-1_3,3.0546598,0.53000283,1.3059169,0.9382267,1.4337853,1.2243141,0.97350353,1.0442569,1.4674728,1.2782637,1.0750793,1.3153582,1.1793013,0.8568284,1.3912036,0.84422207,1.5051054,0.9596605,1.1332773,1.8843815,1.0135435,1.2253157,3.574314,0.96778053,0.9568925,1.19947,0.59157175
cellid_000100750-1_3,0.77266175,0.57186496,1.0356495,0.7407107,1.0200878,0.7138584,0.6525518,0.97631264,0.80262953,0.9024351,0.8713142,0.5249829,0.7855422,0.84950584,0.63656294,0.4562,1.2552879,0.8947668,1.2245722,0.89289886,0.8279978,0.68217117,0.7185571,0.71945983,0.8360223,0.80344415,0.5676833
cellid_000100756-1_3,0.20733976,2.058614,1.4526134,0.41798052,0.45484304,0.4060207,0.42305082,0.4645678,0.27021226,0.4846626,0.76538914,1.1428993,0.504322,1.0570331,0.47633997,0.66603565,0.5308259,0.4329248,0.3912689,0.31074822,0.82966894,0.2877993,0.3089978,0.45340574,0.51072353,0.32534376,1.0259038
cellid_000100761-1_3,0.36708167,1.9058443,0.8246122,0.573422,0.33868346,0.43017128,0.5058875,0.56788594,0.37676406,0.62378514,1.0390518,0.6943643,0.90363634,0.43141145,0.6023179,0.7029742,0.68366313,0.55950165,0.7739579,0.4914844,1.0538166,0.31786373,0.3046564,0.5849803,0.3146031,0.6037957,0.47882152
cellid_000100771-1_3,0.36975613,0.8673862,0.6333743,0.6599163,0.8056444,0.7056618,0.37719527,0.7500382,0.41774392,0.7982363,0.60074323,0.6339983,0.75177616,0.50865865,0.2921567,0.38639092,0.5837455,0.3749969,0.80672556,0.3943593,0.9864967,0.47130522,0.3363691,0.36580843,0.6628867,0.3640837,0.4236799
cellid_000100773-1_3,0.120279185,2.4258273,0.79628223,0.14507447,0.19700989,0.10232858,0.1880805,0.34214067,0.18990965,0.3387171,0.44428337,0.99850726,0.42273906,0.69244677,0.21745422,0.31987122,0.4059834,0.13062799,0.226846,0.21842213,0.30730549,0.13108933,0.077285565,0.17924461,0.15412417,0.20633136,0.27495643
cellid_000100774-1_3,0.6034256,0.4599225,0.6080904,0.4428878,0.49747068,0.4745507,0.46072015,0.70938575,0.39266586,0.6505613,0.65840375,0.589713,0.63238245,0.6196624,0.6938436,0.3002067,0.6158567,0.44621336,0.5407724,0.6607769,0.5456104,0.57660997,0.2531893,0.5298025,0.4420096,0.4229261,0.396041
cellid_000100777-1_3,0.11113374,0.9894362,1.0767705,0.15312609,0.2852962,0.10057051,0.13330086,0.21559386,0.08899136,0.20894031,0.46061805,0.48153663,0.45871264,0.49325067,0.23698592,0.38537356,0.23649366,0.18867189,0.18070675,0.25842097,0.7665482,0.16391629,0.09100733,0.48602864,0.3351015,0.08491789,0.18388376
cellid_000100778-1_3,0.25742424,0.43688798,0.73345625,0.22990684,0.4149781,0.4317646,0.2726376,0.6289789,0.39374974,0.5640888,0.6546524,0.91968006,0.41702756,0.3657418,0.2792076,0.269697,0.3843153,0.38077006,2.106373,0.4638355,0.39411348,0.32036275,0.23656993,0.45680854,0.38021928,0.29461232,0.48243827
cellid_000100795-1_3,0.8338516,0.26488397,0.57630455,0.3798738,1.0294814,0.60618967,0.63007003,0.9687681,1.0213306,0.7911143,1.1357291,0.547207,0.7792237,0.5763347,0.47681132,0.6358898,0.8112343,0.75776,0.86258465,0.7119335,0.57390666,0.57561654,1.9326459,0.7197591,0.760415,0.60992044,0.3140757
cellid_000100798-1_3,1.8656075,0.46539727,0.81801903,0.8299301,1.3554655,1.3252372,0.95404756,1.1403501,0.9201879,0.9419269,1.2040833,0.5190502,1.1452348,1.0135463,1.1659034,0.65771896,1.3100783,1.0408987,0.9197217,1.3620962,0.68519455,1.1094983,1.607472,1.1567261,1.0025668,1.073441,0.7268644
cellid_000100802-1_3,0.22004245,0.42271665,0.33699504,0.32678384,0.3535036,0.21946457,0.26605025,0.4569055,0.16418096,0.36361367,0.28282607,1.1884104,0.2575891,0.29240695,0.3099779,0.28188333,0.34383935,0.29930374,0.30189282,0.31739676,0.6673708,0.21649629,0.12603304,0.33984163,0.17924081,0.21965669,0.25746512
cellid_000100813-1_3,2.9037242,0.55119437,1.1370983,0.75588167,0.8296607,1.3100314,0.89750314,1.1372514,0.83194005,1.7282634,1.5760907,0.63286567,1.0019335,1.2815102,1.4071591,0.941695,1.1712276,1.0349745,1.0741804,1.1661717,1.1078964,1.3074977,2.1524036,0.8477689,0.7566452,1.159762,0.65053695
cellid_000100822-1_3,0.25861776,0.8144165,0.6250606,0.37119132,0.21274452,0.2506734,0.33844134,0.48254234,0.22106183,0.48444209,0.4835922,1.8006709,0.425216,0.43962422,0.21186028,0.5270759,0.40432373,0.29949537,0.29751107,0.350405,0.79239607,0.17614567,0.24114491,0.5949719,0.21223235,0.32023296,0.75159085
cellid_000100826-1_3,0.8620763,0.42593086,1.7435088,0.652169,1.0234846,0.51203394,0.43714163,0.6157199,0.8938206,0.6259345,0.59779745,0.55861545,1.2643663,0.6266232,0.6247817,0.48514608,1.1034001,0.86392033,0.5476308,0.9031255,0.4774231,0.6562185,0.88485163,0.3842173,0.7425478,0.6541026,0.31926748
cellid_000100827-1_3,0.49372143,0.29873016,0.74393904,0.78099346,0.81927013,0.46907702,0.35714424,0.50688726,0.559628,0.536414,0.6251104,0.51940864,0.683012,0.39977676,0.4209341,0.3339852,0.29009077,0.50850356,0.49813566,0.49444583,0.7810952,0.49853274,0.40642443,0.7392108,0.4836906,0.40437818,0.3162369
cellid_000100839-1_3,0.2873682,1.1740415,0.78390867,0.38325554,0.4926691,0.28959298,0.21792181,0.47825918,0.24579257,0.65159315,0.55654097,1.3261313,0.640447,0.3314938,0.32890552,0.8890795,0.7015365,0.38094452,0.60695857,0.6571964,0.6827966,0.48294187,0.32561356,0.21492068,0.22374442,0.3544634,0.8982087
cellid_000100842-1_3,0.1105662,0.89592856,1.1985049,0.13923195,0.16278741,0.17815866,0.20864843,0.47913286,0.17041516,0.4202894,0.5248419,0.40755016,0.23912127,0.46267852,0.32607606,1.1387602,0.19635049,0.22820541,0.24941295,0.21589887,0.34304166,0.16838022,0.1873014,0.35782906,0.13078503,0.18499126,0.4952289
cellid_000100871-1_3,1.2727354,0.8042429,0.7405421,0.7729921,1.0935097,1.0227431,0.93589187,1.1655871,0.87714195,1.2322758,1.4204023,0.6982512,1.0496798,0.8691509,0.8372543,1.1362174,1.1393074,0.8611952,1.4001924,1.0845603,1.182506,1.1855417,0.7428115,1.1737078,0.9064013,0.8082677,1.1299793
cellid_000100879-1_3,0.48467922,0.4116737,0.7978067,0.6784246,0.4169555,0.36527404,0.6477708,0.8952193,1.2114606,0.4558428,0.57818145,0.5393348,0.78117067,0.59298086,0.72104186,0.34374526,0.61825544,0.68789244,0.51021373,0.94864035,0.649661,0.61598027,0.56473505,0.48015815,0.34873265,1.7840781,0.5835588
cellid_000100880-1_3,3.0004869,0.68846905,0.83819294,1.0231019,1.2199416,1.2532389,0.81233644,0.67082214,1.094425,1.4302843,0.9877449,1.390379,0.8277743,0.8154356,1.42653,0.6905348,0.9610796,0.87616897,1.0247386,1.4730595,1.2386041,1.1702102,3.1837544,0.7384654,0.68601185,1.0728823,0.6666182
cellid_000100881-1_3,0.23741855,0.20545234,0.24780679,0.120891295,0.46004003,0.19035742,0.2228298,0.49402115,0.16605993,0.5338703,0.5170425,0.34621873,0.31389043,0.36383012,0.3090595,0.23202491,0.6229292,0.3115162,0.28740868,0.29352918,0.28732464,0.22252636,0.14854388,0.27252594,0.26433894,0.24873899,0.2059441
cellid_000100884-1_3,1.2890474,0.6718191,0.6494906,0.61185867,0.7676519,0.5872302,0.7091942,0.84117097,0.52436095,1.0481529,1.2284793,0.87793326,0.6974815,0.91011226,0.6847065,0.598347,0.6543785,1.0227407,0.7233224,0.8009702,0.5368856,1.0174966,0.74166816,0.56854063,0.7609047,0.65663403,0.6353588
cellid_000100887-1_3,0.28212553,1.2735251,0.9195823,0.31009433,0.29585072,0.25836432,0.5745104,0.46392202,0.38798875,0.54445744,0.5263712,1.8389659,0.56890684,0.54061764,0.5079245,0.5877851,0.46907687,0.57084256,0.4501756,0.35731056,0.7843138,0.392422,0.33283046,0.5266423,0.34759092,0.24496534,0.34513038
cellid_000100905-1_3,0.31752348,0.20770514,0.6631964,0.36080143,0.84297687,0.40677863,0.35231274,0.6766162,0.69041073,0.58106214,0.6008953,0.32545865,0.41984603,0.32613403,0.23900186,0.27759993,0.28733703,0.31739035,0.46725693,0.44341198,0.5083932,0.1966981,0.43763652,0.21182168,0.28350115,0.5317811,0.15049407
cellid_000100909-1_3,1.1227274,0.38683516,0.44614744,0.40132746,0.7023697,1.0067447,1.1424106,0.97686857,0.8198293,0.7676161,0.84295803,0.55456,0.91155493,0.48575717,0.5363371,0.82428044,0.84400916,0.8883387,0.6632848,0.7159109,0.7502354,0.6168884,0.72699326,0.9351867,0.7586174,0.44271982,0.63797206
cellid_000100913-1_3,0.33843705,0.28876314,0.5582439,0.30030048,0.30564964,0.441432,0.2431559,0.5316254,0.2230986,0.5210682,0.5022761,1.3191496,0.48617372,0.6816908,0.3525168,0.21099973,0.4407736,0.47631246,0.42381716,0.36532912,0.50885874,0.27244067,0.29848355,0.27123743,0.2115495,0.23693174,0.2638475
cellid_000100915-1_3,0.5194475,0.4499182,0.85866076,0.44735172,1.6226907,0.5816386,0.4829514,0.9497077,1.0304871,0.9100342,0.81579125,0.58022135,0.73651016,0.82908547,0.6425107,0.5494685,0.6081242,1.3280185,0.8454487,0.7374986,0.6330999,1.0078108,0.9343722,0.47436202,0.7668737,0.7456915,0.5430765
cellid_000100940-1_3,0.50379175,0.54404205,0.8637062,0.5649882,0.85621375,0.6485343,0.6781557,0.6783679,0.6315292,0.5638932,1.1159375,0.5858951,0.6826907,0.4197562,0.6416451,0.5074302,0.6250721,0.66388685,1.0150098,0.845751,0.6441863,0.40409726,0.5886007,0.47789824,0.8101757,0.68540955,0.35397676
cellid_000100959-1_3,0.6445167,0.29250076,0.7360082,0.4632193,1.2588012,0.5235141,0.37844545,0.58877426,1.2841855,0.71155196,0.58145136,0.691065,0.47066,0.5645505,0.5098089,0.46089917,0.74004126,0.64397955,0.8994801,0.5864311,0.5730254,0.4119563,0.6564575,0.55434203,0.6948891,0.54326063,0.31062472
cellid_000100970-1_3,0.17752478,0.31410998,0.7425543,0.33544096,0.23995656,0.16979367,0.21635924,0.30842128,0.18991862,0.32268652,0.38730663,0.3894038,0.41221768,0.3292478,0.2802752,0.515107,0.52478594,0.12865119,0.1840053,0.5068967,0.47668988,0.13004105,0.27209917,0.2607087,0.24474154,0.25179672,0.31464428
cellid_000100973-1_3,0.64713293,0.31824458,2.2378993,0.68995714,0.73824775,0.75682473,0.8020992,0.75927716,0.98787844,0.7849366,0.7970459,0.88149965,1.2448338,0.5222668,1.0882919,0.7244805,1.0684625,0.5837358,0.52741075,0.6155994,1.0997092,0.67527026,1.1635237,0.83155316,0.82340515,0.7100773,0.72326386
cellid_000100986-1_3,0.23432228,0.2730162,0.44564497,0.40218246,0.6369631,0.3764945,0.1847327,0.5892134,0.3247703,0.5779352,0.5749264,0.4284125,0.38004813,0.50073016,0.44334084,0.2627269,0.51079285,0.2571229,0.41301677,0.38219854,0.44151402,0.41687202,0.2552487,0.65338486,0.2558785,3.3654304,0.27120936
cellid_000100997-1_3,0.14157973,0.3172772,0.42425308,0.1608314,0.19481978,0.27728495,0.113348976,0.2390084,0.1122064,0.331684,0.4948334,1.1820916,0.5761253,0.27558702,0.10841567,0.31205857,0.277489,0.124935955,0.16387056,0.21501917,0.27449504,0.34755653,0.09234676,0.24420078,0.10658566,0.18934692,0.14248534
cellid_000101017-1_3,3.1364503,0.58579355,1.5105493,0.84052026,1.1366265,0.7069731,0.8180761,1.0268843,1.57912,1.4250652,0.9051123,0.5323398,1.0049669,0.92879623,0.8550745,0.9968581,0.83996207,0.6932022,0.92159754,1.4730273,0.9692775,1.0229502,2.8362284,1.0609114,0.8679865,1.0013064,0.6723267
cellid_000101028-1_3,0.09661967,0.78935564,0.31842878,0.12237225,0.2744966,0.14192505,0.19677825,0.22105093,0.13194503,0.2691772,0.69623435,0.3230551,0.19029431,0.28746077,0.5843193,0.4181544,0.27397335,0.274825,0.18164667,0.16648884,0.4961162,0.15246888,0.12522167,0.24542761,0.16499558,0.11579941,0.49274963
cellid_000101029-1_3,0.19338517,0.36025694,0.20635736,0.21011142,0.5404183,0.14392081,0.21319804,0.7840654,0.32094187,0.41220635,0.31637728,0.43369675,0.3951922,0.4386925,0.26072925,0.33111882,0.4891571,0.16362275,0.37704763,0.18687959,0.53167236,0.15240167,0.09630484,0.40876588,0.268717,0.3473099,0.18290097
cellid_000101035-1_3,0.74672323,0.5741042,0.9822417,0.8361441,0.9464286,0.5133325,0.7069931,0.93092597,0.6103647,0.887894,1.1653028,0.8559672,0.92639947,0.67346895,0.7173404,0.77201444,1.0464864,1.1768564,1.0298536,1.0885543,1.0612836,0.887769,1.241905,0.9214592,0.83313626,1.0887194,0.8037757
cellid_000101066-1_3,0.76233226,0.33886665,0.68305165,0.6652075,0.77156264,0.47671908,0.78066206,0.5828065,0.31548843,0.64390343,0.8026471,0.77315724,0.654959,0.6066321,0.5121539,0.5629243,0.6246589,0.77711254,0.50479895,0.52742785,0.47743985,0.83406115,0.6787159,0.4622989,0.4962384,0.45438838,0.37208742
cellid_000101072-1_3,0.64662,0.4709414,0.6573296,0.50168824,0.67568696,0.70724756,0.4809231,0.8240952,0.4766518,0.94368225,0.7337565,0.71840054,0.680951,0.60242033,0.7892469,0.3752445,1.0832491,0.90570325,1.5195249,1.2673905,0.51894283,0.68955714,0.5977644,0.64801973,0.36429185,4.7248282,0.5246904
cellid_000101087-1_3,0.13927883,0.30743253,1.0752783,0.14410385,0.22847189,0.10566296,0.2513711,0.5678067,0.13694817,0.31416243,0.48075166,0.43565816,0.28107935,0.17492491,0.19092613,0.25573003,0.25962663,0.16331293,0.37738162,0.18050642,0.36795565,0.114274524,0.09699191,0.29845405,0.13475527,0.11153646,0.30802715
