,q05cell_abundance_w_sf_0,q05cell_abundance_w_sf_1,q05cell_abundance_w_sf_2,q05cell_abundance_w_sf_3,q05cell_abundance_w_sf_4,q05cell_abundance_w_sf_5,q05cell_abundance_w_sf_6,q05cell_abundance_w_sf_7,q05cell_abundance_w_sf_8,q05cell_abundance_w_sf_9,q05cell_abundance_w_sf_10,q05cell_abundance_w_sf_11,q05cell_abundance_w_sf_12,q05cell_abundance_w_sf_13,q05cell_abundance_w_sf_14,q05cell_abundance_w_sf_15,q05cell_abundance_w_sf_16,q05cell_abundance_w_sf_17,q05cell_abundance_w_sf_18,q05cell_abundance_w_sf_19,q05cell_abundance_w_sf_20,q05cell_abundance_w_sf_21,q05cell_abundance_w_sf_22,q05cell_abundance_w_sf_23,q05cell_abundance_w_sf_24,q05cell_abundance_w_sf_25,q05cell_abundance_w_sf_26
cellid_000081150-13P5,0.010504568,0.06528468,0.035722695,0.010788847,0.013492882,0.015039381,0.022057604,0.024360886,0.0060056057,0.04342796,0.03372293,0.043126807,0.03568834,0.027678287,0.009221392,0.09636998,0.03193222,0.021206282,0.016456753,0.030711837,0.04035376,0.015845768,0.00791699,0.030987192,0.018890193,0.01323952,1.1453233
cellid_000081155-13P5,0.009133192,0.018495483,0.041590482,0.010159729,0.010467592,0.014544437,0.019484151,0.017780066,0.009536788,0.025224656,0.03546668,0.051331654,0.023748782,0.029566508,0.010436186,0.035755828,0.010579686,0.013068511,0.011679456,0.023136577,0.15293169,0.006895043,0.014283074,0.017203532,0.020530786,0.0117018,0.12982638
cellid_000081167-13P5,0.0062851855,0.01886737,0.028939286,0.00978216,0.013982403,0.011218284,0.009592763,0.014091017,0.009851912,0.02144923,0.034682505,0.026114203,0.021545468,0.013531081,0.012243817,0.025245514,0.033158228,0.009237263,0.010440241,0.010850156,0.030985024,0.006402904,0.009785848,1.0416269,0.009165867,0.012474824,0.31023416
cellid_000081168-13P5,0.0017475821,0.022550538,0.005608942,0.0026321048,0.0038711291,0.0027702742,0.0046727513,0.004731235,0.0040458394,0.005702061,0.0051003266,0.010797749,0.0058831056,0.0071127336,0.0034207073,0.00672635,0.006122822,0.0042321878,0.0044483393,0.0023648443,0.011366762,0.0035138377,0.0013904785,0.02391791,0.003659426,0.0042860582,0.005341356
cellid_000081170-13P5,0.0045518205,0.0067051547,0.016170466,0.00551049,0.008031474,0.004135716,0.007637259,0.008711768,0.0046465285,0.011734083,0.030199267,0.018939208,0.013842241,0.010982505,0.0071192347,0.008343743,0.030579457,0.00492906,0.009584237,0.008817955,0.028097933,0.008392227,0.0059797694,0.3259736,0.008286735,0.009460143,0.029266475
cellid_000081175-13P5,0.0037038112,0.019956226,0.022620048,0.0093776155,0.0068175565,0.0058434354,0.006441292,0.01364151,0.004622258,0.0132592665,0.008493954,0.266782,0.012823847,0.033362098,0.0054725544,0.045964096,0.009706573,0.0068179388,0.0053384164,0.007182803,0.043317817,0.0063297073,0.0025346635,0.007422817,0.004132396,0.0070311343,0.01718894
cellid_000081179-13P5,0.05841491,0.050840683,0.03390166,0.019429175,0.012106828,0.03356471,0.044451874,0.035945065,0.04122888,0.035380192,0.04242403,0.022947237,0.03600962,0.034650136,0.024234531,0.017675307,0.029355014,0.034597423,0.013216965,0.023646459,0.033881664,0.04515017,0.025990324,0.03749949,0.024917325,0.026988188,0.06883833
cellid_000081180-13P5,0.010910052,0.053668786,0.0688884,0.015174514,0.013018798,0.021636851,0.022135932,0.03380624,0.0109356195,0.03858911,0.030266669,0.051508818,0.034915853,0.04246804,0.019236872,0.04505199,0.039042577,0.03288532,0.022635942,0.026325502,0.057961084,0.016736634,0.013874961,0.8373314,0.02532861,0.033009864,0.19040985
cellid_000081182-13P5,0.052401036,0.017682733,0.047713958,0.04640451,0.024665585,0.055841662,0.097509995,0.043089613,0.01576375,0.06853397,0.14523311,0.044765834,0.035937186,0.03860833,0.038232908,0.032261755,0.077985585,0.049121372,0.04014209,0.03670132,0.052690975,0.03265383,0.01772102,0.061096735,0.045426067,0.029476818,0.19435112
cellid_000081186-13P5,0.012340541,0.040162247,0.059548333,0.012373547,0.013180882,0.018313808,0.02091105,0.019390384,0.012495591,0.027459571,0.033438634,0.024366427,0.016322294,0.06023597,0.0122152995,0.022694796,0.040799625,0.011047571,0.009864209,0.0207956,0.029301168,0.022583531,0.01585022,1.0061098,0.009227233,0.012062513,0.1371246
cellid_000081197-13P5,0.009181022,0.052345715,0.026859911,0.012348054,0.01065649,0.009677001,0.01412481,0.022219118,0.0083004,0.03172829,0.04365689,0.09476411,0.023349676,0.012445971,0.016917098,0.02518631,0.018388383,0.012737142,0.014085703,0.020509515,0.07326963,0.012243966,0.008767983,0.02271132,0.00939388,0.017048672,1.1769006
cellid_000081200-13P5,0.011546076,0.081620894,0.040793348,0.017016482,0.012995943,0.013287129,0.01563391,0.025894465,0.011536003,0.056574684,0.024216559,0.059062116,0.025335317,0.043113135,0.014839549,0.03977959,0.02011211,0.025369849,0.011344169,0.029228799,0.060892686,0.010924043,0.008927401,0.028401306,0.019701544,0.015363291,2.156149
cellid_000081210-13P5,0.0047529275,0.14023085,0.02323482,0.007824977,0.008764578,0.00903214,0.0068317647,0.020441294,0.008015767,0.022851394,0.022049678,0.051069025,0.017814111,0.018896021,0.00897535,0.0691297,0.013897685,0.012514035,0.009960171,0.009394467,0.020594377,0.007878789,0.0048936815,0.014207618,0.0072486075,0.008974745,0.05840366
cellid_000081219-13P5,0.0042283447,0.061388575,0.010723221,0.0053237313,0.008065874,0.004936728,0.0059547937,0.010410282,0.010069466,0.012594737,0.02259143,0.015964733,0.011939092,0.008512303,0.0076223244,0.075715005,0.0155149335,0.006932509,0.007888121,0.012240501,0.027021745,0.004643632,0.0041558323,0.03503103,0.0046893945,0.004071768,0.01702582
cellid_000081234-13P5,0.004510143,0.0091540385,0.016942313,0.0076571773,0.009917153,0.00964506,0.007631511,0.019532919,0.008564937,0.013817487,0.011885663,0.05291705,0.010772166,0.018842865,0.0083452035,0.012504226,0.010840164,0.01355418,0.015928801,0.012026121,0.067053646,0.014358919,0.005791936,0.012463257,0.009041397,0.0044449735,0.053758994
cellid_000081240-13P5,0.13009523,0.027726498,0.055783283,0.036321178,0.04285177,0.051827107,0.0773437,0.09301497,0.06328185,0.0573469,0.064083554,0.052080303,0.056587774,0.041847505,0.058562443,0.061252177,0.05015358,0.06633931,0.06749125,0.07328966,0.07294246,0.107553616,0.080411635,0.14383905,0.08609179,0.030251056,0.098890044
cellid_000081256-13P5,0.010647139,0.03630455,0.04782819,0.012477869,0.015709613,0.014369005,0.017953705,0.0351335,0.016160894,0.030628383,0.031086873,0.09429646,0.020942867,0.028952602,0.015209888,0.070299,0.16210489,0.019184202,0.020156777,0.026603108,0.022249866,0.01632594,0.013215064,0.22245231,0.016958045,0.016772011,0.2728791
cellid_000081264-13P5,0.005385251,0.014607771,0.016906042,0.0031259905,0.007483682,0.0067622024,0.008733366,0.011414282,0.0035329836,0.0095896,0.01597548,0.06607204,0.014988785,0.007535138,0.005307014,0.012428137,0.015124021,0.0066883145,0.008581319,0.0046080835,0.040501926,0.007796074,0.0074291425,0.015644472,0.0041747335,0.0048437123,0.010544256
cellid_000081265-13P5,0.0049691536,0.009241405,0.024666756,0.010393879,0.012398268,0.011723861,0.011680657,0.012446821,0.007054749,0.019450618,0.022616733,0.022399988,0.022920778,0.042900257,0.005963883,0.014442583,0.018626796,0.01915917,0.0067488365,0.009635046,0.025469031,0.006154441,0.0051927157,0.00976306,0.007171133,0.0071758856,0.04305623
cellid_000081266-13P5,0.009203552,0.4924049,0.03714952,0.04011144,0.012483489,0.011276585,0.02165514,0.02748231,0.010709458,0.0241937,0.020585706,0.03324287,0.02685681,0.020888036,0.07162391,0.026539424,0.012533387,0.026080776,0.01432898,0.01363692,0.024121279,0.030198202,0.00884956,0.017078843,0.013771863,0.011582941,0.016838642
cellid_000081270-13P5,0.089623034,0.14804216,0.06303678,0.0812393,0.06329451,0.13098265,0.09818511,0.07371493,0.053042453,0.10421664,0.15878808,0.07908883,0.043035723,0.06759801,0.057882003,0.08149061,0.0886624,0.11038897,0.04394814,0.033236604,0.084787324,0.1121015,0.119316205,0.10548374,0.07575002,0.026031462,0.07347017
cellid_000081278-13P5,0.017936233,0.019012861,0.037303753,0.027821727,0.034894757,0.039442014,0.050676204,0.04716558,0.031182766,0.06854072,0.033386912,0.02782158,0.03592245,0.027426146,0.025495559,0.03195773,0.04397842,0.058394335,0.06384419,0.023468059,0.031802215,0.037012268,0.051373504,0.02735574,0.017941728,0.018564342,0.01501456
cellid_000081283-13P5,0.043624673,1.0622765,0.05412052,0.043860495,0.021943642,0.03657643,0.028104553,0.051088136,0.024431273,0.042898014,0.052014586,0.05540424,0.040683895,0.062578425,0.025515828,0.038025215,0.043271106,0.02216798,0.037447505,0.040114965,0.045109678,0.05846438,0.052196585,0.049493935,0.027643375,0.041740347,0.060223624
cellid_000081285-13P5,0.13265643,0.03332501,0.070349716,0.089191124,0.08466137,0.23640092,0.085140996,0.099286005,0.14464071,0.064348444,0.09606965,0.043766033,0.10017106,0.04967682,0.07135927,0.037379052,0.06991741,0.07605342,0.11026627,0.0753413,0.07101809,0.100338325,0.104533434,0.05701322,0.094651535,0.07172488,0.030923543
cellid_000081289-13P5,0.06393072,0.14057255,0.13251348,0.042072218,0.06361095,0.053212717,0.0813163,0.10763714,0.055213064,0.119466975,0.082415365,0.060635433,0.066369504,0.052625578,0.03237881,0.07962599,0.07042637,0.11148652,0.08503942,0.056960143,0.1007033,0.04776453,0.056224957,0.097775385,0.051744796,0.040953208,0.20006199
cellid_000081295-13P5,0.004502139,0.10066272,0.02955015,0.009490173,0.007526955,0.0059524947,0.0052824276,0.014118128,0.00671539,0.022076515,0.018494725,0.013357304,0.027385646,0.02489911,0.0070317667,0.035084207,0.050717354,0.009562168,0.007354882,0.008412017,0.023290277,0.005792389,0.002916452,0.16303867,0.0052847345,0.008061354,0.013498219
cellid_000081299-13P5,0.0032771756,0.017872768,0.03058296,0.0049534603,0.004906177,0.0055914205,0.004884775,0.009622953,0.0044470136,0.011153094,0.020973181,0.012832209,0.008059602,0.012468364,0.0063860184,0.010725488,0.031933613,0.0064940993,0.006029445,0.0075762444,0.019872962,0.0065226094,0.0048754136,0.19078903,0.0054910346,0.008474316,0.057471827
cellid_000081300-13P5,0.06328447,0.32707512,0.100923546,0.07438858,0.04750915,0.044497658,0.035919018,0.07375956,0.052663222,0.10570968,0.06302818,0.356252,0.05350285,0.08622909,0.090539925,0.16198672,0.057587925,0.059066094,0.042305656,0.07950492,0.23093757,0.0513678,0.108737074,0.1271802,0.04575845,0.080170974,0.16212983
cellid_000081307-13P5,0.017012425,0.006906507,0.037055053,0.015357347,0.04383407,0.031821847,0.02499775,0.04313072,0.027229695,0.02231889,0.031879004,0.024192689,0.01970165,0.01598602,0.014575646,0.01006147,0.035388134,0.020031918,0.009153912,0.016960358,0.022222064,0.026950026,0.008510406,0.021672064,0.025341487,0.012408249,0.011856004
cellid_000081308-13P5,0.024078488,0.02792144,0.06588523,0.034738395,0.03469821,0.04651641,0.021120025,0.043636773,0.042856697,0.037929405,0.045782086,0.04712722,0.038066287,0.026510522,0.03947905,0.023633495,0.047556832,0.038570702,0.031033788,0.028240085,0.053419296,0.042145275,0.020629618,0.016903494,0.047931083,0.046131644,0.01764957
cellid_000081312-13P5,0.62060845,0.054630723,0.09192589,0.12266094,0.08791267,0.19278482,0.25008333,0.15172249,0.23754859,0.14416297,0.15441942,0.092319384,0.1251895,0.10293174,0.11537019,0.07633812,0.11265037,0.16036244,0.17614552,0.11352384,0.13555628,0.35130507,0.3371952,0.19311728,0.1485569,0.16088821,0.07318575
cellid_000081318-13P5,0.040079717,0.12246477,0.09581016,0.03256668,0.049797103,0.042622823,0.042592783,0.06589631,0.051049072,0.10468872,0.10980347,0.077253126,0.049777504,0.05087459,0.0823423,0.105878495,0.12077352,0.04037261,0.071222164,0.069913514,0.07439653,0.041061737,0.05631862,1.2742629,0.043512806,0.14398013,0.32846636
cellid_000081321-13P5,0.016743539,0.078673,0.02565291,0.011208114,0.016670253,0.012764483,0.021385534,0.032226972,0.021371866,0.049141336,0.04052416,0.030654883,0.029990584,0.017731184,0.012681128,0.057552647,0.021160308,0.033200976,0.030265972,0.034509636,0.04715332,0.015701903,0.009409739,0.02514329,0.021113958,0.016651433,0.32159004
cellid_000081339-13P5,0.05892659,0.003706021,0.01676104,0.023306213,0.022070108,0.022956872,0.030035976,0.020842213,0.011450418,0.03186219,0.018664617,0.018321194,0.012491582,0.0084165605,0.04035368,0.009872578,0.017687846,0.014882405,0.058909282,0.018460218,0.01935923,0.033377174,0.023343297,0.017939964,0.015870458,0.014187975,0.015808659
cellid_000081340-13P5,0.004502069,0.5269086,0.014432653,0.006948226,0.009254778,0.010337696,0.00859449,0.012906361,0.009342067,0.020044696,0.015577389,0.01167791,0.02377689,0.020943578,0.010208733,0.06435221,0.008087351,0.013359393,0.010892535,0.0077982773,0.018764537,0.008263277,0.0048253546,0.011657704,0.0086019635,0.006730287,0.07694591
cellid_000081342-13P5,0.0078076795,0.009376655,0.013063097,0.011797987,0.014118783,0.0159204,0.01610982,0.020324117,0.011538082,0.0134062795,0.016536683,0.021712871,0.012419842,0.008301595,0.015514501,0.011338399,0.014186856,0.017377071,0.008626942,0.00920965,0.022056501,0.008642413,0.01174036,0.063916914,0.01333829,0.0089195045,0.010621988
cellid_000081347-13P5,0.015067532,0.07990682,0.019235633,0.016377214,0.021213036,0.01749415,0.021752067,0.024818975,0.012003893,0.03009901,0.018147968,0.022046538,0.027363243,0.0220128,0.0120165,0.0320706,0.019829184,0.011685094,0.013529459,0.04051298,0.023876447,0.016379988,0.006196218,0.072737716,0.014828429,0.011754815,0.011341268
cellid_000081350-13P5,0.013064212,1.0142967,0.059679855,0.022531396,0.024447659,0.02359835,0.020684183,0.04268316,0.011898562,0.02595973,0.03936557,0.028416125,0.017764542,0.050111625,0.020663213,0.054226823,0.04215838,0.015306733,0.026166052,0.02548704,0.027073678,0.014229563,0.01703087,0.05133818,0.027425572,0.025152674,0.032068584
cellid_000081351-13P5,0.022177575,0.9650003,0.05769302,0.02240913,0.034293387,0.02660788,0.020571522,0.05811847,0.02118466,0.040275987,0.031719405,0.11694578,0.06970941,0.07143791,0.02145686,0.1316443,0.07131996,0.035086524,0.037311997,0.046261612,0.10384902,0.018195346,0.015683534,0.043418247,0.03542095,0.022436967,0.61608404
cellid_000081359-13P5,0.06841479,0.22518754,0.10518358,0.06840831,0.06305307,0.05640916,0.073693156,0.09166737,0.059018515,0.102642536,0.08123446,0.12244276,0.11190203,0.08772955,0.04661948,0.11103697,0.14253418,0.096321344,0.052539803,0.09001966,0.13503243,0.067893304,0.07429013,3.0974734,0.05003268,0.08995082,0.10563623
cellid_000081361-13P5,0.041838612,0.05207756,0.030939985,0.034463234,0.029573018,0.029237915,0.04356474,0.04345598,0.03441207,0.04265972,0.046499025,0.026685312,0.035917252,0.024942357,0.0501186,0.053465538,0.027953563,0.022677531,0.035485707,0.044154342,0.038716204,0.031101828,0.026947344,0.060987893,0.020817772,0.061636724,0.04752596
cellid_000081379-13P5,0.043000717,0.7313686,0.038447164,0.023259655,0.03826687,0.043039285,0.043616604,0.04017882,0.023838876,0.05797429,0.040365327,0.03428687,0.047697023,0.046621438,0.025094748,0.10081865,0.06994779,0.044094466,0.04814954,0.035736192,0.06768692,0.051602338,0.038135886,0.13374925,0.036459077,0.035116546,0.053253222
cellid_000081389-13P5,0.038109306,0.022981938,0.050555017,0.027484473,0.043493345,0.04145651,0.052529164,0.082100436,0.060220573,0.051480386,0.06983608,0.03889431,0.05063139,0.030093543,0.088140056,0.06979005,0.055321362,0.06547878,0.06537548,0.03570656,0.03489853,0.034904793,0.031980336,0.026833182,0.047703266,0.021536743,0.13396344
cellid_000081394-13P5,0.15253285,0.038951576,0.07072989,0.090333685,0.0498293,0.09950727,0.19959502,0.082166284,0.066250026,0.12564157,0.066470586,0.08682091,0.0785532,0.07891182,0.07907578,0.091195464,0.11911224,0.18879096,0.11443927,0.0962887,0.08936286,0.18010865,0.081080526,0.17743197,0.05862608,0.047107294,0.060779512
cellid_000081395-13P5,0.30766374,0.12666498,0.22021258,0.24253677,0.15177743,0.29954395,0.4754058,0.19903585,0.17849569,0.2985341,0.26243243,0.3933422,0.1714572,0.2798238,0.2156231,0.12952027,0.32573673,0.19573139,0.21518412,0.3401122,0.30895066,0.26408902,0.136269,0.4195391,0.16206971,0.3360633,0.3442079
cellid_000081398-13P5,0.005293554,0.00867486,0.018689,0.010314151,0.0079153115,0.01083024,0.007836616,0.01115812,0.0102422135,0.018561466,0.042972833,0.037384816,0.014592236,0.015762763,0.0058678617,0.011962071,0.081688285,0.009480387,0.010318325,0.00921208,0.025707765,0.0073107756,0.0070797442,0.41759655,0.0054946616,0.005465272,0.012011539
cellid_000081402-13P5,0.005395631,0.026064947,0.0076141506,0.004983364,0.005926606,0.005057744,0.005082464,0.011373108,0.0033229778,0.013482345,0.0100855725,0.0114002945,0.007492386,0.0068296315,0.0045136916,0.033647392,0.00751019,0.006505502,0.0044868994,0.0068366006,0.012571222,0.0062879445,0.0047458084,0.005092031,0.007928892,0.0038465166,0.06684498
cellid_000081408-13P5,0.0049623065,0.77461284,0.024721473,0.009718971,0.008972144,0.009892697,0.009106099,0.029945202,0.012508085,0.02733945,0.014864636,0.03581275,0.024706362,0.03065263,0.012821456,0.06507115,0.009663546,0.013050843,0.014118991,0.010450794,0.045638744,0.019842954,0.0064339275,0.034812924,0.01237836,0.01569958,0.16775876
cellid_000081413-13P5,0.005499406,0.0071505965,0.006304425,0.0043636435,0.0045777927,0.0034191778,0.004055894,0.0051171836,0.0025667197,0.005912214,0.010121483,0.008049217,0.0076304656,0.0046277116,0.0029855212,0.005196354,0.005351961,0.0031384944,0.0021342675,0.004283112,0.004012414,0.0028669422,0.0021157495,0.0049434123,0.0021263803,0.0042556575,0.0074755726
cellid_000081415-13P5,0.007763711,0.018101856,0.025979165,0.0153088225,0.014726514,0.011629968,0.019392,0.018833362,0.011138535,0.01692158,0.04086993,0.02009775,0.037232704,0.028849673,0.010380209,0.01572903,0.069439985,0.014428036,0.02162515,0.011513367,0.016962694,0.018713148,0.008722599,1.1906682,0.012125498,0.016690336,0.09390405
cellid_000081418-13P5,0.0056826402,0.36453873,0.016529875,0.020209704,0.023196211,0.026054475,0.014565419,0.0267175,0.008191475,0.031967554,0.020308921,0.020768445,0.026058804,0.020198872,0.008004421,0.028560137,0.017002914,0.021822644,0.014404365,0.015376062,0.022060474,0.009575861,0.01727557,0.011416561,0.030085627,0.015436996,0.024896411
cellid_000081422-13P5,0.23564883,0.037890196,0.11217274,0.10345546,0.074758485,0.12805593,0.1950069,0.08244478,0.058248855,0.10154447,0.09808337,0.1210121,0.10687179,0.071244694,0.15161808,0.08207337,0.111041486,0.08656767,0.107032716,0.14857456,0.1114087,0.12529883,0.07798807,0.34405267,0.120132804,0.05698516,0.10153942
cellid_000081426-13P5,0.009121205,0.020771367,0.02667613,0.011349248,0.01775172,0.0090684,0.012990463,0.025470426,0.0077350033,0.03409816,0.078804925,0.10011928,0.024938576,0.02307267,0.018015273,0.02037265,0.11583967,0.020778758,0.013784104,0.021707576,0.04412643,0.015049548,0.011086503,0.44098336,0.01678245,0.014563053,0.076790154
cellid_000081431-13P5,0.02781476,0.34108597,0.08483773,0.031009156,0.043314125,0.043557536,0.031471793,0.05654156,0.049806666,0.06325931,0.08336361,0.17232418,0.066827975,0.114976585,0.033890463,0.1977833,0.19392468,0.066875085,0.024333179,0.04150369,0.07225611,0.0408378,0.050847005,1.597322,0.06453017,0.060689855,0.11748542
cellid_000081433-13P5,0.27754655,0.6198201,0.20028442,0.27661982,0.20670529,0.24362195,0.22992644,0.2049962,0.13702618,0.23452157,0.29784688,0.228076,0.34442234,0.17211552,0.20513925,0.19166304,0.19090502,0.16228612,0.18704572,0.16778412,0.17460757,0.21510051,0.2172343,0.23244967,0.15949535,0.49326888,0.26965037
cellid_000081434-13P5,0.047497537,0.039062053,0.043949585,0.025000917,0.034836493,0.22076882,0.04964446,0.07956556,0.03465789,0.16094583,0.04364989,0.046606272,0.060400836,0.039337877,0.070697054,0.042259283,0.05684977,0.10884491,0.10006408,0.05614973,0.06564171,0.035566926,0.017840309,0.037715733,0.050224353,0.02807132,0.08529708
cellid_000081436-13P5,0.011132095,0.15843385,0.04933371,0.012813318,0.014912274,0.018299177,0.018919285,0.040819418,0.015211924,0.044507,0.02374667,0.039610818,0.029275324,0.036686994,0.017286941,0.21161251,0.024630217,0.03305015,0.020109609,0.028192786,0.047332603,0.015148746,0.008049432,0.03082177,0.017857173,0.023788579,0.85990673
