"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LOC108183677",1.92751025949159e-08,4.91708619517392,0.273,0.015,0.000299939871479486,"OPC","LOC108183677"
"cdh12a",1.92751025949159e-08,5.90126869647285,0.273,0.015,0.000299939871479486,"OPC","cdh12a"
"loxl3b",1.92751025949159e-08,5.49386544550506,0.273,0.015,0.000299939871479486,"OPC","loxl3b"
"shisa7b.2",2.04841289729521e-08,3.04587578218691,0.636,0.099,0.000318753530948107,"OPC","shisa7b"
"zgc:55943.2",2.18459024584053e-08,3.15023232844014,0.636,0.102,0.000339944088155245,"OPC","zgc:55943"
"ssbp2a",2.20904271993464e-08,6.10944351818191,0.273,0.015,0.000343749137649029,"OPC","ssbp2a"
"aak1a",2.33148881605947e-08,4.47411091453718,0.364,0.03,0.000362802974667014,"OPC","aak1a"
"abcc5.1",2.4142987263731e-08,2.9147514274678,1,0.366,0.000375689024810918,"OPC","abcc5"
"papss2b",2.66463937316113e-08,2.26086598556474,0.455,0.048,0.000414644532857604,"OPC","papss2b"
"plxnb1a",2.66911657391214e-08,4.61354118011716,0.545,0.078,0.000415341230066468,"OPC","plxnb1a"
"vrk2",2.70753291281189e-08,4.38632940231202,0.273,0.015,0.000421319196562658,"OPC","vrk2"
"pstpip2",2.89676043345556e-08,4.96279763960804,0.273,0.015,0.00045076489105002,"OPC","pstpip2"
"si:ch211-137a8.4.2",2.92396549241661e-08,2.86268843601483,0.909,0.306,0.000454998270274948,"OPC","si:ch211-137a8.4"
"ctu1",3.01776137110297e-08,3.98289705583206,0.364,0.03,0.000469593846957332,"OPC","ctu1"
"clic1",3.09879303437542e-08,3.64784571934777,0.273,0.015,0.000482203184079159,"OPC","clic1"
"wscd1b",3.24587640679276e-08,3.7244057785491,0.545,0.075,0.000505090827661022,"OPC","wscd1b"
"sema3b",3.31446718984399e-08,2.93337530542791,0.273,0.015,0.000515764239411623,"OPC","sema3b"
"ptprfa.3",3.38638043313045e-08,3.35229787323971,0.727,0.144,0.00052695465919943,"OPC","ptprfa"
"acaa2.1",3.40376650005767e-08,2.36122290226387,0.636,0.099,0.000529660105073974,"OPC","acaa2"
"waslb",3.608422343879e-08,3.29847605173599,0.545,0.075,0.000561506600931011,"OPC","waslb"
"si:ch211-207e19.2",3.7043340829889e-08,4.26600783161647,0.364,0.03,0.000576431426653903,"OPC","si:ch211-207e19.2"
"icam3.1",3.87162273712174e-08,2.75821243731504,0.545,0.075,0.000602463214123514,"OPC","icam3"
"scg3.3",4.30870435269528e-08,3.23135164149228,0.909,0.3,0.000670477484322913,"OPC","scg3"
"add3a.2",4.32497713965533e-08,1.02858330922606,0.727,0.126,0.000673009692701766,"OPC","add3a"
"tmem168a",4.33221577040154e-08,1.09049898917292,0.273,0.015,0.000674136096032184,"OPC","tmem168a"
"grm4",5.19519486371336e-08,5.26265616445148,0.455,0.054,0.000808424272742436,"OPC","grm4"
"sdk2b.1",5.56056265207721e-08,1.31723581065029,0.364,0.03,0.000865279154289735,"OPC","sdk2b"
"hepacama.3",5.57894622947561e-08,1.66383634251185,0.727,0.126,0.0008681398227687,"OPC","hepacama"
"ctsf.3",5.59119136170586e-08,2.89227099852016,1,0.384,0.000870045287795049,"OPC","ctsf"
"cacng3b.1",5.92471205608505e-08,2.01635923794138,0.455,0.048,0.000921944443047394,"OPC","cacng3b"
"msraa",6.0740545714198e-08,2.05586789905061,0.545,0.069,0.000945183631858635,"OPC","msraa"
"neff2.3",6.09630137137532e-08,1.46609803119547,0.818,0.174,0.000948645456399714,"OPC","neff2"
"cd9a.2",6.40264150388548e-08,3.14163109311968,0.818,0.219,0.00099631504441962,"OPC","cd9a"
"mgll.3",7.02593381607634e-08,1.31714602913751,0.909,0.213,0.00109330556111964,"OPC","mgll"
"cdc14b",7.43808646270169e-08,2.17800575027395,0.818,0.183,0.00115744063446101,"OPC","cdc14b"
"pnpla4",7.93877336320029e-08,6.08172732115992,0.182,0.006,0.0012353525230476,"OPC","pnpla4"
"si:ch211-262h13.4",7.93877336320029e-08,5.02597422818168,0.182,0.006,0.0012353525230476,"OPC","si:ch211-262h13.4"
"st6galnac4",7.93877336320029e-08,6.05740542864727,0.182,0.006,0.0012353525230476,"OPC","st6galnac4"
"zbtb42",7.93877336320029e-08,5.95454202946072,0.182,0.006,0.0012353525230476,"OPC","zbtb42"
"ptprk.2",7.96495124568323e-08,3.81547257090091,0.636,0.12,0.00123942606334077,"OPC","ptprk"
"mtss1",8.03553598452156e-08,3.26620525612833,0.545,0.075,0.0012504097545514,"OPC","mtss1"
"pdzd2",8.70260792520277e-08,5.42739074917458,0.182,0.006,0.0013542128192408,"OPC","pdzd2"
"cabp7b",9.53738509222433e-08,4.96622467804205,0.182,0.006,0.00148411249420103,"OPC","cabp7b"
"cyp3c2",9.53738509222433e-08,4.92008204790811,0.182,0.006,0.00148411249420103,"OPC","cyp3c2"
"cyp3c3",9.53738509222433e-08,6.73685518122815,0.182,0.006,0.00148411249420103,"OPC","cyp3c3"
"serpinb1l4",9.53738509222433e-08,3.72699351131055,0.182,0.006,0.00148411249420103,"OPC","serpinb1l4"
"si:ch211-168k14.2",9.53738509222433e-08,4.91547203829134,0.182,0.006,0.00148411249420103,"OPC","si:ch211-168k14.2"
"znf469",9.53738509222433e-08,5.04258059447259,0.182,0.006,0.00148411249420103,"OPC","znf469"
"sema3h.1",9.82392008860673e-08,4.12283604480734,0.364,0.033,0.00152870020498809,"OPC","sema3h"
"fzr1b",9.86974926641729e-08,2.7217840653131,0.545,0.075,0.0015358316833472,"OPC","fzr1b"
"siae",1.03061164438864e-07,3.76709425375987,0.364,0.033,0.00160373477983317,"OPC","siae"
"si:ch211-226o13.2",1.04494425882204e-07,2.76152201581409,0.182,0.006,0.00162603776115297,"OPC","si:ch211-226o13.2"
"zgc:162193",1.04494425882204e-07,4.60696901509995,0.182,0.006,0.00162603776115297,"OPC","zgc:162193"
"zbtb14.1",1.08696511029645e-07,2.80149327353938,0.455,0.051,0.0016914264081323,"OPC","zbtb14"
"apobec2a",1.1445660329549e-07,4.47336640817965,0.182,0.006,0.00178105920388112,"OPC","apobec2a"
"nrxn1b",1.19874169835726e-07,8.41405899732868,0.273,0.018,0.00186536195681374,"OPC","nrxn1b"
"gca.2",1.23135600106681e-07,2.21410529470148,0.636,0.105,0.00191611307326006,"OPC","gca"
"trappc6b.2",1.30643315248084e-07,2.79175610971907,0.636,0.105,0.00203294062857544,"OPC","trappc6b"
"disc1",1.43856742176985e-07,3.85825336243466,0.273,0.018,0.00223855476501607,"OPC","disc1"
"actn2b",1.52114334566821e-07,2.93322804383646,0.545,0.078,0.0023670511601943,"OPC","actn2b"
"kiaa1549la.2",1.63203876857444e-07,2.36213609565134,0.909,0.255,0.00253961552777868,"OPC","kiaa1549la"
"smc4",1.72450298740981e-07,4.55994710421574,0.273,0.018,0.00268349909870841,"OPC","smc4"
"spry1",1.72450298740981e-07,4.38766663708593,0.273,0.018,0.00268349909870841,"OPC","spry1"
"tmem37",1.72450298740981e-07,2.80074827618445,0.273,0.018,0.00268349909870841,"OPC","tmem37"
"rbm11",1.7373931394047e-07,2.05215917614711,0.364,0.033,0.00270355746422765,"OPC","rbm11"
"sppl2.1",1.73844107165436e-07,3.19991380338306,0.636,0.111,0.00270518815160135,"OPC","sppl2"
"pgbd4",1.83148731566911e-07,1.16144490893428,0.273,0.018,0.00284997741191271,"OPC","pgbd4"
"LOC564840.1",1.85520617901667e-07,1.62563378517211,0.545,0.078,0.00288688633516783,"OPC","LOC564840"
"gria3b.2",1.85520617901667e-07,2.66782989860196,0.545,0.078,0.00288688633516783,"OPC","gria3b"
"ppp1r17.2",1.90862100415954e-07,2.87777702137427,0.364,0.033,0.00297000514457266,"OPC","ppp1r17"
"abcg4a.1",2.06503282745898e-07,4.02144964360363,0.273,0.018,0.00321339758280892,"OPC","abcg4a"
"ugp2b",2.12239068591461e-07,2.55145143401351,0.455,0.054,0.00330265214635172,"OPC","ugp2b"
"LOC100149482",2.20500201405535e-07,2.61106278812575,0.455,0.054,0.00343120363407152,"OPC","LOC100149482"
"itpkb",2.20711696965462e-07,5.74685809394469,0.364,0.036,0.00343449471647955,"OPC","itpkb"
"cyp3c1",2.30927212056074e-07,4.52537912431638,0.364,0.036,0.00359345834680456,"OPC","cyp3c1"
"sp100.4",2.32723835592534e-07,3.64365272886841,0.273,0.018,0.00362141560565542,"OPC","sp100.4"
"znf438",2.32723835592534e-07,2.39195893286403,0.273,0.018,0.00362141560565542,"OPC","znf438"
"slc35g2b.2",2.33678404102475e-07,3.45986138894123,0.455,0.057,0.00363626964623861,"OPC","slc35g2b"
"tmem269.4",2.4431685437092e-07,2.49319133991474,0.909,0.339,0.00380181457086589,"OPC","tmem269"
"tafa3a.3",2.51546825990338e-07,2.17113999954554,0.727,0.138,0.00391432015923565,"OPC","tafa3a"
"erc1b",2.62147476428191e-07,2.57869379061843,0.273,0.018,0.00407927688069908,"OPC","erc1b"
"rab7b",2.71219018446362e-07,3.27313434015664,0.455,0.057,0.00422043914604384,"OPC","rab7b"
"adgrb1b.2",2.81180224343029e-07,2.57398496405371,0.636,0.123,0.00437544547100187,"OPC","adgrb1b"
"timmdc1.2",2.93341077759786e-07,1.70754216644721,0.545,0.078,0.00456468051102004,"OPC","timmdc1"
"rin2a",3.16361159055634e-07,4.90565593756748,0.364,0.036,0.00492289599606472,"OPC","rin2a"
"ezrb.1",3.24672996471288e-07,2.99624240021896,0.545,0.084,0.00505223649808971,"OPC","ezrb"
"prex2.2",3.34520303701801e-07,2.6942174678399,0.455,0.054,0.00520547044590372,"OPC","prex2"
"zgc:171482.2",3.38655388469704e-07,3.13384112434102,0.455,0.057,0.00526981649997706,"OPC","zgc:171482"
"gria1b.2",3.69372017701459e-07,3.06004164454464,0.545,0.081,0.0057477979674524,"OPC","gria1b"
"magi2a",3.78130792963035e-07,3.76550521815417,0.364,0.036,0.00588409326929779,"OPC","magi2a"
"zgc:153031.1",3.95304533197793e-07,4.85372880030719,0.364,0.036,0.00615133384109086,"OPC","zgc:153031"
"prex1",4.04394623192248e-07,2.58227620237031,0.545,0.084,0.00629278473149457,"OPC","prex1"
"prnprs3.1",4.13177173094592e-07,2.36534277954449,0.909,0.264,0.00642944999052495,"OPC","prnprs3"
"nr2f6b",4.32111353233457e-07,5.31183103920867,0.364,0.039,0.00672408476766582,"OPC","nr2f6b"
"smox.1",4.55169210742056e-07,3.05101074690318,0.727,0.156,0.00708288808835713,"OPC","smox"
"si:ch211-170a17.1.3",4.66373871226093e-07,3.03849011005599,0.545,0.087,0.00725724381014923,"OPC","si:ch211-170a17.1"
"adcy7.1",4.72576900858604e-07,2.4724869036232,0.545,0.084,0.00735376915426073,"OPC","adcy7"
"cadm4.3",4.85410576657375e-07,3.10551698966035,0.818,0.252,0.00755347398336541,"OPC","cadm4"
"id3.2",4.91100920962784e-07,2.10360124775067,0.727,0.15,0.00764202143110188,"OPC","id3"
"stmn3",5.44726425779677e-07,1.62046179686662,0.455,0.057,0.00847648791155756,"OPC","stmn3"
"stambpl1.2",5.83678252033021e-07,3.40111164601972,0.545,0.093,0.00908261727988584,"OPC","stambpl1"
"dscaml1.2",6.12025700659514e-07,3.23790578869798,0.818,0.24,0.0095237319279627,"OPC","dscaml1"
"tafa5b",6.62010579031192e-07,3.8479183475853,0.364,0.039,0.0103015466203044,"OPC","tafa5b"
"phlda1.2",6.67845247620429e-07,2.27611394155689,0.636,0.12,0.0103923398982215,"OPC","phlda1"
"aldh9a1a.1.1",6.84441578065741e-07,2.19457872825045,0.818,0.201,0.010650595396281,"OPC","aldh9a1a.1"
"cdk5r2b.2",7.20409496694959e-07,3.65469977714933,0.364,0.039,0.0112102921780703,"OPC","cdk5r2b"
"cap2.1",7.22234174088298e-07,5.23096176298116,0.273,0.021,0.011238685982988,"OPC","cap2"
"nubp2",7.83755967932512e-07,3.54092807650551,0.364,0.039,0.0121960266169978,"OPC","nubp2"
"zeb1b",7.95455174535355e-07,1.00777764573551,0.455,0.06,0.0123780779709447,"OPC","zeb1b"
"cttnbp2.2",8.0015144259457e-07,1.83678088328641,0.727,0.144,0.0124511565982141,"OPC","cttnbp2"
"bmp7b",8.49999525480354e-07,4.39349479418046,0.273,0.021,0.0132268426159998,"OPC","bmp7b"
"dnmt3bb.1",8.52450648819149e-07,2.72946799974616,0.364,0.039,0.0132649845462748,"OPC","dnmt3bb.1"
"kctd1.1",8.52727278976521e-07,4.26171316115692,0.455,0.066,0.0132692891881536,"OPC","kctd1"
"tmem63c.2",8.53002867156661e-07,2.27907845810402,0.636,0.117,0.0132735776158248,"OPC","tmem63c"
"hook2",8.97232053023585e-07,6.51872267689548,0.273,0.021,0.0139618279771,"OPC","hook2"
"pcdh15b",8.97232053023585e-07,3.98594574208008,0.273,0.021,0.0139618279771,"OPC","pcdh15b"
"triob.2",9.03867158662715e-07,3.2731684200351,0.636,0.129,0.0140650768559505,"OPC","triob"
"s1pr1.3",9.09941038605e-07,1.39330097681526,0.909,0.216,0.0141595925017324,"OPC","s1pr1"
"brinp1.2",9.14988850980011e-07,2.40535553521848,0.455,0.06,0.0142381415101,"OPC","brinp1"
"fam13b.2",9.17282531263295e-07,2.35329973077529,0.909,0.282,0.0142738334689881,"OPC","fam13b"
"kif13a",9.46986584795451e-07,4.11291501242604,0.273,0.021,0.014736058246002,"OPC","kif13a"
"myo10",9.46986584795451e-07,4.15501932386141,0.273,0.021,0.014736058246002,"OPC","myo10"
"dip2ba",9.47472557255075e-07,2.23158338085353,0.455,0.06,0.0147436204634462,"OPC","dip2ba"
"gpm6ab.3",9.49505057209789e-07,1.87110480594917,1,0.598,0.0147752481952415,"OPC","gpm6ab"
"gria2b.3",9.86956542464668e-07,2.82525311317227,0.909,0.369,0.0153580307572927,"OPC","gria2b"
"LOC103912069",9.99391909004543e-07,3.99638098213546,0.273,0.021,0.0155515374960197,"OPC","LOC103912069"
"slc30a4",9.99391909004543e-07,2.55392171804966,0.273,0.021,0.0155515374960197,"OPC","slc30a4"
"cse1l.1",1.04620006364728e-06,2.10142706885982,0.636,0.12,0.0162799191904153,"OPC","cse1l"
"ctif.1",1.08733072831628e-06,1.29728177789915,0.545,0.09,0.0169199534633297,"OPC","ctif"
"LOC103910467",1.1127016303615e-06,3.15926612993451,0.273,0.021,0.0173147500700554,"OPC","LOC103910467"
"eif3bb.1",1.18985146444432e-06,2.85916385080909,0.364,0.039,0.018515278638218,"OPC","eif3bb"
"smurf1",1.20657656604779e-06,2.82425781829388,0.455,0.063,0.0187755379442696,"OPC","smurf1"
"LOC110439408",1.23832178469422e-06,4.55954526962029,0.273,0.021,0.0192695252916268,"OPC","LOC110439408"
"dhrs13a.1.1",1.24818795899326e-06,2.98925015481306,0.455,0.063,0.0194230528298941,"OPC","dhrs13a.1"
"mtmr11.2",1.33559049510266e-06,3.04033339419852,0.455,0.063,0.0207831236942925,"OPC","mtmr11"
"focad",1.37752739067772e-06,3.09615246596071,0.273,0.021,0.0214357037263361,"OPC","focad"
"brinp3a.1.2",1.46482696091739e-06,2.5408879892683,0.636,0.129,0.0227941723388355,"OPC","brinp3a.1"
"rbms2a",1.49953568592958e-06,4.15846135802555,0.364,0.042,0.0233342748087502,"OPC","rbms2a"
"b3gat2.2",1.50566105786795e-06,1.83861661201047,0.636,0.12,0.0234295917214832,"OPC","b3gat2"
"zgc:165653",1.58061083442713e-06,2.69289428350471,0.455,0.063,0.0245958851945205,"OPC","zgc:165653"
"fstl1b.1",1.65242923967739e-06,2.36692843639052,0.545,0.099,0.0257134513986198,"OPC","fstl1b"
"apc.2",1.71515049716137e-06,2.49878772016083,0.818,0.219,0.0266894568863281,"OPC","apc"
"nptxrb.2",1.74316338417532e-06,1.65959557679174,0.727,0.153,0.0271253654211522,"OPC","nptxrb"
"ebag9.2",1.78344166893465e-06,2.67798238382509,0.545,0.09,0.0277521358102922,"OPC","ebag9"
"LOC103910941",1.8692821902053e-06,3.99396419487686,0.364,0.039,0.0290879001617846,"OPC","LOC103910941"
"dnm3a.3",1.90058642304441e-06,5.47326059943777,0.636,0.15,0.0295750253289941,"OPC","dnm3a"
"tp53bp2b.1",2.007445236218e-06,3.00365391826438,0.545,0.099,0.0312378553207883,"OPC","tp53bp2b"
"LOC110439446",2.11755765092272e-06,5.03850950416847,0.182,0.009,0.0329513146060084,"OPC","LOC110439446"
"osbpl8",2.11755765092272e-06,4.80067327289144,0.182,0.009,0.0329513146060084,"OPC","osbpl8"
"ugt8",2.11755765092272e-06,6.5900032563964,0.182,0.009,0.0329513146060084,"OPC","ugt8"
"slmapb.1",2.11974680469487e-06,1.97118481394717,0.909,0.297,0.0329853800278569,"OPC","slmapb"
"actn1.2",2.12230584625393e-06,1.08637355645977,0.727,0.156,0.0330252012735574,"OPC","actn1"
"fndc4b.2",2.240529868068e-06,3.0554667734243,0.545,0.102,0.0348648852770062,"OPC","fndc4b"
"camk2n1a.3",2.38016060152312e-06,1.75107958673776,1,0.345,0.0370376791203012,"OPC","camk2n1a"
"hebp2",2.38251120135889e-06,3.20312146899644,0.455,0.069,0.0370742568043457,"OPC","hebp2"
"fibinb",2.45129837237407e-06,4.98021325079061,0.182,0.009,0.0381446539725129,"OPC","fibinb"
"slc9a1a",2.45129837237407e-06,7.5764607362713,0.182,0.009,0.0381446539725129,"OPC","slc9a1a"
"stx17",2.45129837237407e-06,4.71454395127219,0.182,0.009,0.0381446539725129,"OPC","stx17"
"wu:fi42e03",2.45129837237407e-06,4.23433604233153,0.182,0.009,0.0381446539725129,"OPC","wu:fi42e03"
"fancl",2.63656133139489e-06,4.8039340354638,0.182,0.009,0.0410275308778358,"OPC","fancl"
"si:dkey-29j8.1",2.63656133139489e-06,3.89304920919694,0.182,0.009,0.0410275308778358,"OPC","si:dkey-29j8.1"
"atad1b.2",2.68984941601587e-06,2.15437631814284,0.455,0.063,0.041856746762623,"OPC","atad1b"
"tspan9a.3",2.69422426768372e-06,3.2731805463679,0.545,0.093,0.0419248238294264,"OPC","tspan9a"
"tp53inp1",2.71051393395116e-06,2.53377977253864,0.455,0.066,0.042178307326214,"OPC","tp53inp1"
"bcl6aa",2.83522214959764e-06,3.71969128471094,0.182,0.009,0.0441188918698888,"OPC","bcl6aa"
"frem1b",2.83522214959764e-06,4.82674941328163,0.182,0.009,0.0441188918698888,"OPC","frem1b"
"kiaa0319l",2.83522214959764e-06,4.5235300289044,0.182,0.009,0.0441188918698888,"OPC","kiaa0319l"
"myo3b",2.83522214959764e-06,4.14729765683321,0.182,0.009,0.0441188918698888,"OPC","myo3b"
"tent5bb",2.83522214959764e-06,1.60053759956117,0.182,0.009,0.0441188918698888,"OPC","tent5bb"
"dhrs11a",2.83842549116716e-06,4.17908366588392,0.545,0.105,0.0441687390680522,"OPC","dhrs11a"
"syngr2b.1",2.8537875137407e-06,4.72709855557874,0.273,0.024,0.044407787501319,"OPC","syngr2b"
"dennd4c",2.89117485990269e-06,0.659042954732682,0.455,0.066,0.0449895719949458,"OPC","dennd4c"
"cdk6.1",2.93862530185287e-06,1.80689205872471,0.545,0.102,0.0457279483221325,"OPC","cdk6"
"atp6ap1b",2.94266742010751e-06,4.54015739963925,0.455,0.072,0.045790847724293,"OPC","atp6ap1b"
"tlk1a",2.97635500642921e-06,3.01228208865385,0.455,0.069,0.0463150602550449,"OPC","tlk1a"
"tspan11",3.07199954933984e-06,2.62274359376241,0.455,0.069,0.0478033849872772,"OPC","tspan11"
"grid1b.2",3.1013372499199e-06,3.33533591733974,0.545,0.102,0.0482599089460036,"OPC","grid1b"
"lrp1aa",3.12886345043302e-06,1.20587314492066,0.818,0.213,0.0486882441521882,"OPC","lrp1aa"
"mylipa.1",3.168675543147e-06,2.30259702897269,0.364,0.042,0.0493077601269104,"OPC","mylipa"
"LOC108179061",3.2417179865997e-06,3.92260986718504,0.364,0.045,0.0504443735894779,"OPC","LOC108179061"
"si:ch73-266f23.3",3.27648462491732e-06,4.4246601825096,0.182,0.009,0.0509853772483385,"OPC","si:ch73-266f23.3"
"zgc:113452",3.36643085732625e-06,3.80199701643231,0.364,0.045,0.0523850305708538,"OPC","zgc:113452"
"pcdh7a",3.5587723973939e-06,1.49311788512993,0.364,0.042,0.0553780572758464,"OPC","pcdh7a"
"elmo2.2",3.57794606698311e-06,2.38013392208471,0.727,0.174,0.0556764187483242,"OPC","elmo2"
"cntnap5b.1",3.64747813825153e-06,4.10788292607215,0.273,0.024,0.056758407309332,"OPC","cntnap5b"
"tbc1d12a",3.71080943315125e-06,2.53792248629057,0.455,0.069,0.0577439055892667,"OPC","tbc1d12a"
"nlgn2b.2",3.82464471506087e-06,1.15421568646026,0.636,0.117,0.0595152964110622,"OPC","nlgn2b"
"mitd1",3.82982249589358e-06,3.21587861280734,0.273,0.024,0.0595958678586,"OPC","mitd1"
"atxn10",4.02088685676113e-06,3.01499721641497,0.273,0.024,0.0625690203780599,"OPC","atxn10"
"tmem229b",4.02088685676113e-06,3.82566096240736,0.273,0.024,0.0625690203780599,"OPC","tmem229b"
"ubl3a",4.04973939738799e-06,1.96268220629288,0.818,0.234,0.0630179947627545,"OPC","ubl3a"
"si:ch211-214j8.15",4.06220579028217e-06,3.0363500950903,0.364,0.045,0.0632119843025809,"OPC","si:ch211-214j8.15"
"ralgapa2.1",4.26282523821258e-06,3.6799363020992,0.636,0.156,0.0663338235318259,"OPC","ralgapa2"
"hsd17b4",4.30822711518347e-06,2.01622352702291,0.545,0.099,0.0670403221393699,"OPC","hsd17b4"
"si:ch211-212k18.5.4",4.45701253437141e-06,1.87261579271459,0.727,0.18,0.0693555720473536,"OPC","si:ch211-212k18.5"
"qpct.2",4.45898290834429e-06,1.97006481125651,0.636,0.156,0.0693862330367455,"OPC","qpct"
"pcdh1g22.2",4.61384397218782e-06,2.43973076864831,0.545,0.108,0.0717960260512147,"OPC","pcdh1g22"
"ppm1la.1",4.70311085386939e-06,2.35292408174506,0.727,0.195,0.0731851079970615,"OPC","ppm1la"
"si:ch211-133n4.4.2",4.81900992779839e-06,1.84249966840033,0.909,0.309,0.0749886134864707,"OPC","si:ch211-133n4.4"
"rasd4",4.86951930661031e-06,4.78912612297397,0.364,0.048,0.075774589930163,"OPC","rasd4"
"si:dkey-51d8.1",4.88053446771719e-06,4.42331712091891,0.273,0.024,0.0759459968521471,"OPC","si:dkey-51d8.1"
"asphd1.1",4.89464111816645e-06,2.73906854931503,0.364,0.045,0.0761655104397882,"OPC","asphd1"
"snrnp35",4.89464111816645e-06,2.82837055421368,0.364,0.045,0.0761655104397882,"OPC","snrnp35"
"slco5a1a.3",5.07723607148851e-06,1.9760468378457,0.909,0.312,0.0790068705084328,"OPC","slco5a1a"
"eef1a1a.3",5.2330552516649e-06,1.81391843104522,1,0.568,0.0814315727711576,"OPC","eef1a1a"
"LOC101883062.2",5.62704523648474e-06,3.84088294960366,0.364,0.048,0.087562450924939,"OPC","LOC101883062"
"spsb3a",5.6380385126843e-06,1.73085264351567,0.273,0.024,0.0877335172958804,"OPC","spsb3a"
"grm5b.2",5.91465649543152e-06,1.63470395388889,0.273,0.024,0.09203796972541,"OPC","grm5b"
"spag9b",6.08634307378526e-06,2.53198786707645,0.545,0.105,0.0947095845711724,"OPC","spag9b"
"scg5.3",6.16032478912521e-06,1.77769994831905,1,0.3,0.0958608140435774,"OPC","scg5"
"ttll9",6.73334338250609e-06,4.76563687408707,0.364,0.048,0.104777556375177,"OPC","ttll9"
"olfm2a.2",6.86231358010783e-06,1.99300687770594,0.545,0.102,0.106784461620058,"OPC","olfm2a"
"sri.2",6.93138215933797e-06,1.60564427949172,0.727,0.18,0.107859237781458,"OPC","sri"
"higd2a.2",7.32609987391469e-06,2.10732457306336,0.455,0.069,0.114001440137986,"OPC","higd2a"
"aldh9a1a.2.1",7.38407619032439e-06,2.82220091515913,0.636,0.147,0.114903609597638,"OPC","aldh9a1a.2"
"kmt2ca.1",7.5282152852189e-06,2.27591743228852,0.636,0.15,0.117146558053291,"OPC","kmt2ca"
"arvcfa.2",7.55261736058198e-06,1.55825489053305,0.455,0.069,0.117526278748016,"OPC","arvcfa"
"cc2d1b",7.61097882275384e-06,1.69313126399492,0.364,0.045,0.118434441460873,"OPC","cc2d1b"
"tmcc1a",7.76528181308057e-06,3.24328240055014,0.364,0.048,0.120835550293347,"OPC","tmcc1a"
"pdcd6.1",8.04597362223616e-06,3.31629096125313,0.364,0.048,0.125203395535617,"OPC","pdcd6"
"arnt2",8.08867752908405e-06,2.05007494370099,0.636,0.144,0.125867911030077,"OPC","arnt2"
"pcmtd2a.2",8.18539562597004e-06,2.09438308738263,0.364,0.045,0.12737294133572,"OPC","pcmtd2a"
"lnx2a.3",8.73942638822397e-06,2.77938604302312,0.636,0.153,0.135994214027153,"OPC","lnx2a"
"sppl3.2",8.88756414912585e-06,1.92397657446954,0.727,0.18,0.138299385724547,"OPC","sppl3"
"pkma.4",8.94949287129937e-06,1.63110773853914,1,0.474,0.13926305857029,"OPC","pkma"
"magi1a",9.02254810990625e-06,3.19983383988943,0.455,0.075,0.140399871138251,"OPC","magi1a"
"mtss1lb",9.14186522686374e-06,0.241332123302175,0.909,0.351,0.142256564795227,"OPC","mtss1lb"
