"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","error_msg","av_q.value","cluster"
"15483","fbln5",-32.87068362387,0.999996465732438,-0.265428972612448,0.853479778059056,32.6052546512575,0.999996494271455,0.983091174885289,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15484","LOC111579394",31.6496937560936,0.999997773802409,-41.4114349299544,0.999997872772985,-73.061128686048,0.99999450615317,0.999999999972402,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15485","plek2",-36.3600347430077,0.999996256178833,-43.0582543065833,0.999996762225575,-6.69821956357556,0.999999593246535,0.999999999980758,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15486","si:ch211-10a23.2",1.89214718979413,0.0794790753352253,-0.228288111619782,0.874988167851021,-2.12043530141391,0.0446083273619374,0.0366744062915313,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15487","zfyve26",0.0729387759545933,0.93284040297845,0.645799953187107,0.457227946164793,0.572861177232514,0.390382168798816,0.626445628898168,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15488","rdh12",-1.11515896527631,0.156961205038434,-0.544339113898891,0.490929157431276,0.57081985137742,0.492689373755122,0.366447830178166,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15489","vti1b",31.7396789822841,0.999997628291817,-3069.087623582,0.999837327388698,-3100.82730256428,0.9997668326467,0.999999957295828,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15490","arg2",-0.744196587755437,0.310146096616454,-2.03243307043527,0.0856343707540496,-1.28823648267983,0.261731867675732,0.208064750923424,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15491","rbm25a",1.04664341424171,0.135080075771846,0.456892844407499,0.548617663967467,-0.589750569834215,0.308879126095904,0.274745663194572,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15492","slc39a9",0.609721996026689,0.500844642434277,-0.337551736493649,0.761562929944659,-0.947273732520338,0.301656006182469,0.536248737660257,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15493","plekhd1",-0.818564522480945,0.569899202580496,-32.6759112161624,0.999997388137158,-31.8573466936814,0.999997453566956,0.850929843422464,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15494","ccdc177",1.00980323993525,0.1265156096021,0.997854612062701,0.153659626663608,-0.0119486278725518,0.978395632952702,0.292030264203736,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15495","LOC118471653",32.5436064808229,0.999996453781452,31.2568423094685,0.99999659399784,-1.28676417135446,0.2512423595221,0.51697942591436,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15496","smoc1",0.873052012781317,1,-0.0800217278154973,5.9583246616407e-32,-0.953073740596814,1,0,"Model failed to converge with max|grad| = 0.010392",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15497","LOC111582103",22.8378598601526,0.999925788944131,-56.524080538962,0.999995750797516,-79.3619403991146,0.999994032362317,0.999999995646622,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15498","psen1",-1.00298197305771,0.15671893193899,-1.15189011955829,0.186594753068199,-0.148908146500584,0.866474283787871,0.258202345131174,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15499","LOC111573544",-0.014237366517089,0.992084107584599,-0.329908053004482,0.833553661091078,-0.315670686487393,0.820952421954559,0.969347621070018,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15500","si:ch211-168d23.3",0.108878234578166,0.847957199298842,0.0501054140040549,0.936702891211703,-0.0587728205741108,0.908702748865116,0.980248830543973,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15501","exd2",0.467613574822373,0.737568716296493,1.30752633988062,0.334363154996197,0.839912765058245,0.416307767174719,0.549752317276028,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15502","numb",0.0704387188847556,0.876951485136176,-0.182178515488653,0.727964197414299,-0.252617234373409,0.563762344309326,0.846228045089888,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15503","galnt16",0.816181095529943,0.0174961444323716,0.0943579345739726,0.811790245831965,-0.72182316095597,0.0202248445770439,0.0129406640191085,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15504","vps39",-0.869670378370675,0.160630968197921,-0.362116140927175,0.56893643523598,0.5075542374435,0.417922927025203,0.369240884583154,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15505","LOC111573547",-0.480632213175068,0.315363822490063,-0.574129344312881,0.301032579011918,-0.0934971311378122,0.855128259782461,0.504160740330874,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15506","LOC111573541",-0.842220691057224,0.556563366199124,-34.4200477587579,0.99999741177732,-33.5778270677007,0.999997475108281,0.841268185927811,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15507","ganc",0.0514064578493065,0.952624477371195,-0.290867414499582,0.776974336076106,-0.342273872348888,0.693039568784846,0.923347838533098,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15508","LOC129347783",0.713700116411002,0.18805161849523,0.473933472447863,0.427964476528839,-0.239766643963138,0.575408423698202,0.409644780030981,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15509","capn3a",-2.12133680463056,0.999999878009323,33.1611394750705,0.999997701052371,35.282476279701,0.999996367129942,0.999999999985484,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15510","znf106a",0.226643294734057,0.847017870400395,1.33372265930161,0.231531968658468,1.10707936456755,0.148337609104288,0.245989242810364,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15511","nenf",24.867226554462,0.999964858198142,-203.458941419782,0.999984722474805,-228.326167974244,0.999982830966115,0.999999998798559,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15512","wdr32",31.8615035544014,0.999996366540244,32.6896067242727,0.999996272104037,0.828103169871241,0.297879783472468,0.582357859507535,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15513","zmp:0000000662",0.58402319890827,0.610629364984385,0.827495657580694,0.486768605780678,0.243472458672424,0.759491337728742,0.784559637127515,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15514","ube2d3",0.542641695371848,0.62415027754551,0.315318201516332,0.783187504544782,-0.227323493855516,0.82145322807561,0.886629780918854,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15515","manba",1.28617930221616,0.266802787556525,0.782222793343672,0.531488989629233,-0.503956508872486,0.533977495168233,0.503227066084354,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15516","LOC129347804",-31.7310002358311,0.999996732808668,-158.80655741826,0.999988058507749,-127.075557182429,0.999992283259357,0.999999999879619,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15517","nat8",33.5456201823697,0.999998738765042,32.9943985221118,0.999998759489656,-0.551221660257866,0.63041294211278,0.887670177288073,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15518","si:dkey-33c12.3",-0.0253335890906531,0.952338931747664,-0.0623781729864625,0.889265945746012,-0.0370445838958094,0.925725864961744,0.989996138188245,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15519","mrps26",-32.0801679172991,0.999998164582056,35.3727160879346,0.999997565829549,67.4528840052337,0.999993054694894,0.999999999957461,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15520","loxl3b",18.4057291457615,0.999384335754326,-103.775826771531,0.99999219657475,-122.181555917292,0.999990812532386,0.999999702234436,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15521","pank2",-0.2844863976777,0.479464586536458,-0.443199446174734,0.341359733858141,-0.158713048497034,0.701400666260883,0.621182285660449,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15522","mavs",-181.007794985291,0.999989590873335,31.5529302712993,0.999997812543978,212.56072525659,0.999978113625355,0.999999999620026,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15523","LOC111583333",0.567203957915454,0.638526507568994,-0.313462629511079,0.833355260645979,-0.880666587426533,0.46258733363436,0.728415200443286,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15524","rab11fip5a",0.483816758503495,0.223686069138191,-0.457726771040981,0.363660962858071,-0.941543529544476,0.0232584205756883,0.0591778860977497,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15525","LOC129347696",-3990.08057300977,0.999771713620727,33.8065200663019,0.999997673607195,4023.88709307607,0.999585679356363,0.999999865173044,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15526","sfxn5a",-0.230612907593425,0.652936172528485,-1.25582041197462,0.0910650527119826,-1.02520750438119,0.256162586616065,0.216819445397703,"Model failed to converge with max|grad| = 0.011299",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15527","emx1",32.342771262827,0.999996782738043,1.61343669967363,0.999999850242421,-30.7293345631533,0.999992068662861,0.999999999942464,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15528","ap5s1",-0.496887306014676,0.490415256101051,-0.877868216677892,0.336045261541348,-0.380980910663216,0.658088377361776,0.606333443141224,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15529","gfra4a",-0.337552770991976,0.318979937046553,-0.57661534491511,0.133089665510589,-0.239062573923133,0.462553954636949,0.32141987018061,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15530","atrn",0.166061320234881,0.510196562367845,0.251381323937484,0.362797014583776,0.0853200037026036,0.702993053859673,0.658029546855479,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15531","eif2ak3",0.328531473832735,0.50038169929801,-0.650760138980828,0.309734612729893,-0.979291612813562,0.0719400111520712,0.191363667409076,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15532","rpia",1.19395538595303,0.283624546572283,-0.268207082804224,0.854250797491808,-1.46216246875725,0.190102637206605,0.283976929289969,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15533","slc4a11",0.17172994658699,0.48900068100767,0.312794922391197,0.254307753395802,0.141064975804207,0.531442748189951,0.521826670385705,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15534","dnaaf9",0.0152717952200587,0.960542815005683,0.269361793768609,0.417106600694062,0.25408999854855,0.35029328044451,0.595823650726252,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15535","LOC129347784",-35.513026240775,0.9999963433913,-47.108715129277,0.999996457650327,-11.595688888502,0.999999295844726,0.999999999979643,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15536","fgfr3",-0.55413658312033,0.557135650233294,-0.320854302596157,0.747049813449571,0.233282280524173,0.800411798318644,0.84168918960567,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15537","letm1",0.466831134933916,0.277352961053693,0.474351586706696,0.308262148123871,0.00752045177277971,0.982791725453618,0.51906241065697,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15538","nsd2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"15539","LOC129347793",-0.250246662035024,0.746796816556442,-0.619214829294021,0.516042639985332,-0.368968167258997,0.667832227153617,0.809719749518775,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15540","jade1",-0.439954533111203,0.52575576990375,-0.545482595847548,0.499474359065756,-0.105528062736345,0.887264353390065,0.753074100508967,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15541","asmt2",-0.808484848505655,0.573337325239744,-0.263041323034856,0.855356028473739,0.545443525470799,0.702933319251561,0.847321777708126,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15542","pgrmc2",-0.304356315146871,0.536745561527256,-0.0452684338158333,0.93160863757862,0.259087881331037,0.57408003537313,0.777500112789165,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15543","larp1b",-1.04075238726958,0.143342260354999,-1.85574022464885,0.0972737796469085,-0.814987837379269,0.47228176695666,0.150765695625488,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15544","LOC111569331",33.4277771428788,0.999997648734375,-31.895813319904,0.999998361572453,-65.3235904627828,0.999995087978973,0.999999999976708,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15545","LOC129347737",32.4082901663062,0.999997761520191,-655.752736724693,0.999966643063533,-688.161026890999,0.999948253587898,0.999999997893011,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15546","ahsa1b",31.9823813107225,0.999997782771616,32.5245055531706,0.999997745188009,0.54212424244804,0.703663706340751,0.930149620771631,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15547","cdca4",0.193568404251325,0.710207674765707,0.700069682979405,0.188434627852448,0.50650127872808,0.208234898550553,0.307540508106004,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15548","LOC111569332",-0.793725478764006,0.439875565190177,0.462788408653319,0.608307652019635,1.25651388741732,0.156112668512265,0.3655877092011,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15549","LOC111586777",28.095566931971,0.999976732036692,27.2769112005959,0.999977410024488,-0.818655731375124,0.477376318871176,0.776904721927864,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15550","vps29",0.415433691075703,0.552803178188642,0.425864564107316,0.573636654380628,0.0104308730316126,0.985243758431755,0.821119324941992,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15551","eif5",0.467833592388512,0.377733296824396,0.0780136046996013,0.895392121675634,-0.389819987688911,0.400142708094372,0.562730454216797,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15552","mark3a",0.0787541412696161,0.744691348865218,-0.111764543596977,0.682995077634774,-0.190518684866593,0.403446971458662,0.704145936934106,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15553","ckba",-1.70517845820447,0.0334056654561874,-0.195591550781256,0.784432138723692,1.50958690742321,0.0516545870952048,0.0721160511295396,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15554","trmt61a",0.923608207007987,0.24189310984648,0.138060609234935,0.882521609641179,-0.785547597773052,0.243339703486851,0.317894644414264,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15555","bag5",0.114568954431835,0.828542900916722,0.0202022530323965,0.972744064715435,-0.0943667013994389,0.844659431223748,0.96809473147811,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15556","LOC111584787",-0.501323550611898,0.602053724282386,-0.260723691699073,0.800935270086143,0.240599858912825,0.801113177712602,0.872269292998153,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15557","klc1a",0.184055869078259,0.538411569211206,-0.444881773991405,0.215956105075668,-0.628937643069664,0.0378899691651145,0.115881714380002,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15558","zfyve21",-0.0070093148962679,0.990496563239686,0.242273246623838,0.702864055925795,0.249282561520106,0.62954638955455,0.878174820720312,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15559","LOC111569174",-0.713254272374462,0.22320580705912,-0.0922401511637047,0.876635329956979,0.621014121210757,0.263665721756327,0.390748479788484,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15560","LOC111569169",-0.549724883541754,0.486760860106747,-1.39305247080119,0.237224452716374,-0.843327587259439,0.458700846900281,0.4808344308228,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15561","LOC118469217",-2.57574082938365,0.0201144469313014,-0.964503658428512,0.211179512115086,1.61123717095514,0.172199070056037,0.0530052916879862,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15562","LOC111584144",20.6725019246981,0.988610536105318,21.1801400638447,0.988330880537443,0.507638139146643,0.581849535228694,0.859225048838394," Hessian is numerically singular: parameters are n",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15563","esr2b",0.894924547937298,0.066322333641352,0.205887735496499,0.697530251657184,-0.689036812440799,0.126119481152328,0.120831240543666,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15564","syne2b",0.468556417766028,0.438641240517159,0.676357966194922,0.287923524246651,0.207801548428895,0.649541333913652,0.568556963857181,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15565","LOC111582114",-36.4657187207711,0.999996245297052,-42.2445549171678,0.99999682341187,-5.77883619639676,0.999999649076651,0.999999999981002,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15566","LOC129347728",-34.4976623956897,0.999996447938523,-32.847443416,0.999997443931252,1.65021897968974,0.999999897552381,0.999999999984959,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15567","LOC129347727",31.6978289081263,0.999997601624369,-1295.63238899065,0.999930896262498,-1327.33021789878,0.999900191127315,0.999999992171494,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15568","kcnh5b",0.210253116937146,0.545664688455778,-0.0800512935633048,0.839552481405143,-0.290304410500451,0.373524988077984,0.634680311374846,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15569","ppp2r5eb",0.128001222274928,0.665260815060803,0.0338688776992431,0.918406339110573,-0.0941323445756844,0.729269381894746,0.88935454440271,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15570","wdr89",-0.831423299443843,0.332251725831734,-0.268890299083932,0.755008954605035,0.562533000359911,0.509867112070108,0.611555273230859,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15571","sgpp1b",-1.21049965830512,0.120575898533303,-1.07063508027222,0.227440788366554,0.139864578032901,0.881013391602625,0.239300057058723,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15572","LOC129347769",-0.611122473491828,0.257734069720749,-0.278241659227947,0.631031588282522,0.332880814263881,0.52959982683735,0.518898323422667,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15573","syt16",0.0622674252059416,0.839584152556906,-0.136561479732486,0.695589231908396,-0.198828904938428,0.495106237177315,0.792254531356649,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15574","snapc1b",0.275520253385391,0.747768667835441,0.176519298288619,0.852491816954284,-0.0990009550967724,0.89317900646385,0.948835121852862,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15575","LOC111585866",0.692580860271673,0.390647381944708,0.817555103913798,0.334932530852468,0.124974243642125,0.824601650850014,0.617769497286584,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15576","LOC111585872",31.2964806772395,0.999997190732432,31.8477999613137,0.999997141244331,0.551319284074204,0.699976702339142,0.928505931134173,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15577","LOC129347759",31.7577583512127,0.999997642008053,-98.1338804392051,0.999994815249049,-129.891638790418,0.999990232771094,0.999999999920707,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15578","LOC111585868",43.426257658732,0.999997079295847,43.9780798309478,0.999997042182142,0.551822172215836,0.698619957999353,0.927784545503882,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15579","LOC111585871",-0.787119198764043,0.443277623668202,-0.943683798006777,0.45155232832038,-0.156564599242735,0.899481014247123,0.666522732414383,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15580","LOC111585863",0.267024869931417,0.821730791750833,-32.7074229798019,0.999997401525014,-32.9744478497333,0.999997380310947,0.974935054560482,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15581","LOC111585864",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"15582","traf3",0.134900500753093,0.87963217337472,0.592643349991176,0.515987807081836,0.457742849238083,0.513323720378613,0.740641498746749,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15583","rcor1",22.193387005,0.999844338958617,-18.5135517242285,0.99999860794961,-40.7069387292285,0.999996939033241,0.999999980962161,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15584","tecpr2",0.482991516440381,0.47778367512893,0.558006184709448,0.442080646588566,0.0750146682690669,0.885783521752343,0.726293380904677,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15585","znf839",31.9524721884821,0.999997720624425,-5.8926325028665,0.999999695039226,-37.8451046913486,0.999997154229449,0.999999999989559,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15586","cinp",-0.141848117006139,0.868637121011306,0.125979330101727,0.882535966211245,0.267827447107866,0.724624595567572,0.939805458069487,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"15587","im:7136021",0.785611187579584,0.480538488001335,0.401885974111732,0.747407743145829,-0.383725213467852,0.658904310071497,0.747807114527574,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"15588","dkc1",14.0956930423857,0.995642245478438,-108.256378344858,0.999991859639262,-122.352071387244,0.999990799710439,0.999985085166104,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"15589","sstr1a",0.110952175773953,0.897326331060933,-0.281825542833057,0.783858106377899,-0.39277771860701,0.647803847952035,0.90091756076407,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
